transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_029828946.1	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-NM_001104604.1	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029829753.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029829752.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029829755.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003974590.3	5.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003974752.3	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003974593.3	0.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_011615488.2	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_003974591.3	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-NM_001078620.2	2.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011615489.2	6.0	8.0	0.0	3.0	0.5147058823529411	inf	-0.42857142857142855
rna-XM_029829795.1	2.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003974595.3	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011615491.2	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029829798.1	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029829796.1	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029829797.1	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003974754.3	7.0	6.0	1.0	2.0	1.0	2.3333333333333335	-0.20512820512820512
rna-XM_029830213.1	5.0	7.0	0.0	1.0	1.0	inf	-0.4166666666666667
rna-XM_029830212.1	6.0	7.0	0.0	1.0	1.0	inf	-0.46153846153846156
rna-XM_003974596.3	3.0	12.0	3.0	1.0	0.07094943240454078	0.08333333333333333	0.55
rna-XM_011615493.2	3.0	10.0	2.0	0.0	0.09523809523809523	0.0	0.7692307692307692
rna-XM_003974755.3	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974756.3	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011615546.2	6.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003974597.3	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029829976.1	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829975.1	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829979.1	2.0	1.0	0.0	1.0	1.0	inf	-0.6666666666666666
rna-XM_029829980.1	2.0	1.0	0.0	1.0	1.0	inf	-0.6666666666666666
rna-XM_003974598.3	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829977.1	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029829190.1	1.0	6.0	0.0	2.0	1.0	inf	-0.14285714285714285
rna-XM_003974599.3	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829189.1	2.0	6.0	0.0	2.0	1.0	inf	-0.25
rna-XM_029829191.1	2.0	6.0	0.0	2.0	1.0	inf	-0.25
rna-XM_029829194.1	0.0	4.0	1.0	1.0	0.3333333333333333	0.0	0.5
rna-XM_029829192.1	0.0	4.0	1.0	1.0	0.3333333333333333	0.0	0.5
rna-XM_029829196.1	0.0	4.0	1.0	1.0	0.3333333333333333	0.0	0.5
rna-XM_029829198.1	0.0	4.0	1.0	1.0	0.3333333333333333	0.0	0.5
rna-XM_029829195.1	0.0	4.0	1.0	1.0	0.3333333333333333	0.0	0.5
rna-XM_029829197.1	0.0	4.0	1.0	1.0	0.3333333333333333	0.0	0.5
rna-NM_001308664.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029828967.1	4.0	3.0	1.0	0.0	1.0	0.0	0.4285714285714286
rna-NM_001078641.1	4.0	3.0	1.0	0.0	1.0	0.0	0.4285714285714286
rna-XM_029830156.1	6.0	4.0	1.0	1.0	1.0	1.5	-0.09999999999999998
rna-XM_029830155.1	7.0	4.0	1.0	1.0	1.0	1.75	-0.13636363636363635
rna-XM_029830154.1	7.0	4.0	1.0	1.0	1.0	1.75	-0.13636363636363635
rna-XM_003974601.3	0.0	6.0	1.0	0.0	0.14285714285714285	0.0	1.0
rna-XM_029830158.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003974602.3	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003974760.3	1.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_011615547.2	5.0	3.0	0.0	2.0	0.4444444444444445	inf	-0.625
rna-XM_029829224.1	9.0	8.0	3.0	2.0	1.0	0.75	0.07058823529411762
rna-XM_029829223.1	10.0	8.0	3.0	2.0	1.0	0.8333333333333334	0.0444444444444444
rna-XM_029829222.1	10.0	8.0	3.0	2.0	1.0	0.8333333333333334	0.0444444444444444
rna-XM_029829218.1	10.0	8.0	3.0	2.0	1.0	0.8333333333333334	0.0444444444444444
rna-XM_029829221.1	10.0	8.0	3.0	2.0	1.0	0.8333333333333334	0.0444444444444444
rna-XM_029829220.1	10.0	8.0	3.0	2.0	1.0	0.8333333333333334	0.0444444444444444
rna-XM_029829219.1	10.0	8.0	3.0	2.0	1.0	0.8333333333333334	0.0444444444444444
rna-XM_029829217.1	10.0	8.0	3.0	2.0	1.0	0.8333333333333334	0.0444444444444444
rna-XM_011615497.2	8.0	7.0	11.0	3.0	0.24507746126936528	0.3116883116883117	0.2523809523809524
rna-XM_011615499.2	1.0	3.0	3.0	2.0	0.5238095238095237	0.2222222222222222	0.35
rna-XM_011615501.2	1.0	3.0	3.0	2.0	0.5238095238095237	0.2222222222222222	0.35
rna-XM_011615502.2	1.0	3.0	3.0	2.0	0.5238095238095237	0.2222222222222222	0.35
rna-XM_011615500.2	1.0	3.0	3.0	2.0	0.5238095238095237	0.2222222222222222	0.35
rna-XM_011615498.2	1.0	3.0	3.0	2.0	0.5238095238095237	0.2222222222222222	0.35
rna-XM_003974604.3	1.0	1.0	1.0	1.0	1.0	1.0	0.0
rna-XM_029829437.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974605.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974764.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829436.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829199.1	1.0	14.0	1.0	1.0	0.22794117647058823	0.07142857142857142	0.43333333333333335
rna-XM_029829200.1	1.0	14.0	1.0	1.0	0.22794117647058823	0.07142857142857142	0.43333333333333335
rna-XM_011615504.2	1.0	14.0	1.0	1.0	0.22794117647058823	0.07142857142857142	0.43333333333333335
rna-XM_011615503.2	1.0	14.0	1.0	1.0	0.22794117647058823	0.07142857142857142	0.43333333333333335
rna-XM_029830287.1	11.0	14.0	1.0	2.0	1.0	1.5714285714285714	-0.10666666666666669
rna-XM_029830289.1	10.0	14.0	1.0	2.0	1.0	1.4285714285714286	-0.08333333333333337
rna-XM_029830288.1	11.0	14.0	1.0	2.0	1.0	1.5714285714285714	-0.10666666666666669
rna-XM_011615506.2	11.0	14.0	1.0	2.0	1.0	1.5714285714285714	-0.10666666666666669
rna-XM_003974606.3	5.0	8.0	0.0	2.0	0.5238095238095237	inf	-0.38461538461538464
rna-XM_011615549.2	4.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029830282.1	4.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011615507.2	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_011615508.2	14.0	8.0	1.0	1.0	1.0	1.75	-0.13636363636363635
rna-XM_029830293.1	14.0	8.0	1.0	1.0	1.0	1.75	-0.13636363636363635
rna-XM_029830296.1	14.0	8.0	1.0	1.0	1.0	1.75	-0.13636363636363635
rna-XM_029830294.1	14.0	8.0	1.0	1.0	1.0	1.75	-0.13636363636363635
rna-XM_029830295.1	14.0	8.0	1.0	1.0	1.0	1.75	-0.13636363636363635
rna-XM_011615518.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_011615516.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_029830292.1	9.0	8.0	2.0	1.0	1.0	0.5625	0.13725490196078427
rna-XM_011615511.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_029830290.1	9.0	8.0	2.0	1.0	1.0	0.5625	0.13725490196078427
rna-XM_011615517.2	9.0	8.0	2.0	1.0	1.0	0.5625	0.13725490196078427
rna-XM_011615513.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_011615512.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_011615510.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_011615509.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_011615515.2	10.0	8.0	2.0	1.0	1.0	0.625	0.11111111111111105
rna-XM_003974771.3	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003974607.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829271.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011615626.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003974880.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829270.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003974879.3	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011615623.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974811.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011615622.2	3.0	4.0	2.0	1.0	1.0	0.375	0.23809523809523808
rna-XM_029829905.1	3.0	4.0	2.0	1.0	1.0	0.375	0.23809523809523808
rna-XM_029829906.1	3.0	3.0	2.0	1.0	1.0	0.5	0.16666666666666663
rna-XM_003974877.3	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011615621.2	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029829909.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003974809.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829907.1	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003974876.3	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029830310.1	15.0	36.0	1.0	1.0	0.5166908563134978	0.4166666666666667	0.20588235294117646
rna-XM_029830130.1	2.0	4.0	0.0	2.0	1.0	inf	-0.3333333333333333
rna-XM_003974874.3	2.0	4.0	0.0	2.0	1.0	inf	-0.3333333333333333
rna-XM_029830131.1	2.0	4.0	0.0	2.0	1.0	inf	-0.3333333333333333
rna-XM_003974873.3	4.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029830178.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003974872.3	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003974808.2	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003974807.3	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_011615619.2	4.0	7.0	3.0	0.0	0.1923076923076923	0.0	0.6363636363636364
rna-XM_003974871.3	4.0	7.0	3.0	0.0	0.1923076923076923	0.0	0.6363636363636364
rna-XM_003974870.2	14.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029830011.1	0.0	3.0	0.0	2.0	1.0	nan	0.0
rna-XM_011615616.2	8.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011615617.2	6.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003974806.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-NM_001280026.1	0.0	0.0	4.0	0.0	1.0	nan	NA
rna-XM_003974867.3	2.0	2.0	1.0	2.0	1.0	2.0	-0.16666666666666669
rna-XM_011615615.2	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829017.1	3.0	1.0	1.0	1.0	1.0	3.0	-0.25
rna-XM_029829018.1	2.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_011615606.2	2.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_003974866.3	2.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_011615607.2	2.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_029829016.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011615610.2	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003974865.3	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011615609.2	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011615608.2	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011615614.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011615613.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011615612.2	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003974864.3	2.0	3.0	0.0	2.0	1.0	inf	-0.4
rna-XM_029829458.1	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_029829460.1	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_011615603.2	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029829461.1	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029829459.1	1.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_003974803.3	0.0	2.0	1.0	0.0	0.3333333333333333	0.0	1.0
rna-XM_011615601.2	0.0	2.0	1.0	0.0	0.3333333333333333	0.0	1.0
rna-XM_003974802.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829920.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_029829902.1	3.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003974862.2	3.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003974861.3	0.0	5.0	2.0	2.0	0.16666666666666669	0.0	0.5
rna-XM_011615599.2	0.0	5.0	2.0	2.0	0.16666666666666669	0.0	0.5
rna-XM_011615600.2	0.0	5.0	2.0	2.0	0.16666666666666669	0.0	0.5
rna-XM_003974860.3	7.0	4.0	0.0	1.0	0.4166666666666667	inf	-0.6363636363636364
rna-XM_029829903.1	7.0	4.0	0.0	1.0	0.4166666666666667	inf	-0.6363636363636364
rna-XM_011615550.2	5.0	3.0	1.0	2.0	0.5454545454545454	3.3333333333333335	-0.2916666666666667
rna-XM_029828954.1	5.0	3.0	1.0	1.0	1.0	1.6666666666666667	-0.125
rna-XM_029828953.1	5.0	3.0	1.0	2.0	0.5454545454545454	3.3333333333333335	-0.2916666666666667
rna-NM_001280078.1	5.0	3.0	1.0	2.0	0.5454545454545454	3.3333333333333335	-0.2916666666666667
rna-XM_003974859.3	0.0	3.0	2.0	0.0	0.10000000000000002	0.0	1.0
rna-XM_003974799.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011615598.2	2.0	5.0	2.0	1.0	0.5	0.2	0.38095238095238093
rna-XM_003974800.3	2.0	5.0	2.0	1.0	0.5	0.2	0.38095238095238093
rna-XM_003974798.3	1.0	3.0	0.0	1.0	1.0	inf	-0.25
rna-XM_003974858.3	4.0	5.0	4.0	2.0	0.6083916083916083	0.4	0.2222222222222222
rna-XM_003974797.3	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029830278.1	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029830277.1	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011620867.2	2.0	0.0	2.0	0.0	1.0	nan	0.0
rna-XM_003974796.3	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_011615597.2	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029829699.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829698.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829697.1	11.0	5.0	3.0	4.0	0.36303674787992996	2.933333333333333	-0.25892857142857145
rna-XM_011615594.2	11.0	5.0	3.0	4.0	0.36303674787992996	2.933333333333333	-0.25892857142857145
rna-XM_011615593.2	2.0	14.0	4.0	1.0	0.011351909184726523	0.03571428571428571	0.675
rna-XM_029829289.1	6.0	3.0	0.0	2.0	0.18181818181818185	inf	-0.6666666666666666
rna-XM_029829288.1	6.0	3.0	0.0	2.0	0.18181818181818185	inf	-0.6666666666666666
rna-XM_029829292.1	6.0	3.0	0.0	2.0	0.18181818181818185	inf	-0.6666666666666666
rna-XM_029829291.1	6.0	3.0	0.0	2.0	0.18181818181818185	inf	-0.6666666666666666
rna-XM_029829290.1	6.0	3.0	0.0	2.0	0.18181818181818185	inf	-0.6666666666666666
rna-XM_029829293.1	5.0	2.0	0.0	1.0	0.375	inf	-0.7142857142857143
rna-XM_011615591.2	9.0	9.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029829287.1	4.0	5.0	0.0	1.0	1.0	inf	-0.4444444444444444
rna-XM_029829286.1	6.0	6.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029829041.1	3.0	17.0	4.0	0.0	0.003293807641633728	0.0	0.85
rna-XM_011615586.2	3.0	17.0	4.0	0.0	0.003293807641633728	0.0	0.85
rna-XM_011615585.2	3.0	17.0	4.0	0.0	0.003293807641633728	0.0	0.85
rna-XM_011615587.2	2.0	16.0	4.0	0.0	0.002050580997949419	0.0	0.8888888888888888
rna-XM_029829042.1	0.0	3.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829043.1	0.0	3.0	0.0	1.0	1.0	nan	0.0
rna-XM_003974852.3	0.0	3.0	0.0	1.0	1.0	nan	0.0
rna-XM_003974851.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003974794.3	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029829146.1	1.0	1.0	0.0	1.0	1.0	inf	-0.5
rna-XM_003974793.3	4.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003974792.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974850.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003974791.3	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974849.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829057.1	1.0	5.0	2.0	0.0	0.10714285714285715	0.0	0.8333333333333334
rna-XM_029829056.1	2.0	5.0	2.0	0.0	0.16666666666666669	0.0	0.7142857142857143
rna-XM_029829059.1	2.0	5.0	2.0	0.0	0.16666666666666669	0.0	0.7142857142857143
rna-XM_029829060.1	1.0	4.0	2.0	0.0	0.14285714285714288	0.0	0.8
rna-XM_029829061.1	1.0	4.0	2.0	0.0	0.14285714285714288	0.0	0.8
rna-XM_011615584.2	1.0	4.0	2.0	0.0	0.14285714285714288	0.0	0.8
rna-XM_029829065.1	1.0	4.0	2.0	0.0	0.14285714285714288	0.0	0.8
rna-XM_029829063.1	1.0	4.0	2.0	0.0	0.14285714285714288	0.0	0.8
rna-XM_029829062.1	1.0	4.0	2.0	0.0	0.14285714285714288	0.0	0.8
rna-XM_029829064.1	1.0	4.0	2.0	0.0	0.14285714285714288	0.0	0.8
rna-XM_029829066.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003974790.3	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029829068.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029829070.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029829071.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029829069.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003974788.3	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003974787.3	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029829395.1	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_003974847.3	2.0	1.0	1.0	1.0	1.0	2.0	-0.16666666666666663
rna-XM_003974846.3	0.0	2.0	0.0	3.0	1.0	nan	0.0
rna-XM_011615580.2	0.0	2.0	0.0	3.0	1.0	nan	0.0
rna-XM_011615582.2	0.0	2.0	0.0	3.0	1.0	nan	0.0
rna-XM_029830064.1	7.0	6.0	0.0	1.0	1.0	inf	-0.5384615384615384
rna-XM_029830065.1	7.0	6.0	0.0	1.0	1.0	inf	-0.5384615384615384
rna-XM_029830061.1	7.0	6.0	0.0	1.0	1.0	inf	-0.5384615384615384
rna-XM_029830062.1	7.0	6.0	0.0	1.0	1.0	inf	-0.5384615384615384
rna-XM_029830063.1	7.0	6.0	0.0	1.0	1.0	inf	-0.5384615384615384
rna-XM_003974786.3	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974844.3	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003974785.3	6.0	5.0	0.0	1.0	1.0	inf	-0.5454545454545454
rna-XM_029830038.1	6.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_029830039.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011615579.2	3.0	4.0	1.0	0.0	1.0	0.0	0.5714285714285714
rna-XM_003974841.3	3.0	4.0	1.0	0.0	1.0	0.0	0.5714285714285714
rna-XM_029829730.1	0.0	2.0	2.0	0.0	0.3333333333333333	0.0	1.0
rna-XM_029829851.1	2.0	7.0	0.0	1.0	1.0	inf	-0.2222222222222222
rna-XM_029829852.1	2.0	7.0	1.0	1.0	0.49090909090909096	0.2857142857142857	0.2777777777777778
rna-XM_029829442.1	15.0	16.0	0.0	2.0	0.48863636363636365	inf	-0.4838709677419355
rna-XM_029829441.1	16.0	16.0	0.0	2.0	0.48663101604278064	inf	-0.5
rna-XM_029829443.1	8.0	11.0	0.0	1.0	1.0	inf	-0.42105263157894735
rna-XM_029829444.1	7.0	10.0	0.0	1.0	1.0	inf	-0.4117647058823529
rna-XM_011615576.2	7.0	10.0	0.0	1.0	1.0	inf	-0.4117647058823529
rna-XM_029829424.1	2.0	8.0	2.0	0.0	0.09090909090909091	0.0	0.8
rna-XM_029829425.1	2.0	7.0	2.0	0.0	0.1090909090909091	0.0	0.7777777777777778
rna-XM_003974837.3	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011615638.2	5.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003974784.3	0.0	7.0	1.0	3.0	0.3636363636363636	0.0	0.25
rna-XM_003974835.3	0.0	1.0	0.0	3.0	1.0	nan	0.0
rna-XM_011615573.2	4.0	3.0	1.0	1.0	1.0	1.3333333333333333	-0.0714285714285714
rna-XM_011615572.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003974783.3	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011615571.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029829703.1	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029829704.1	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029829705.1	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_011615568.2	5.0	7.0	2.0	0.0	0.46153846153846156	0.0	0.5833333333333333
rna-XM_029829340.1	1.0	4.0	0.0	2.0	1.0	inf	-0.2
rna-XM_029829341.1	1.0	4.0	0.0	2.0	1.0	inf	-0.2
rna-XM_029829342.1	1.0	4.0	0.0	2.0	1.0	inf	-0.2
rna-XM_011615637.2	1.0	4.0	0.0	2.0	1.0	inf	-0.2
rna-XM_029829335.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829333.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829334.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829336.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829339.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829338.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974782.3	1.0	2.0	1.0	0.0	1.0	0.0	0.6666666666666667
rna-XM_029829343.1	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_011615567.2	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_029830281.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029830280.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029830035.1	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029830034.1	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029830036.1	2.0	1.0	1.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_029829312.1	0.0	0.0	1.0	1.0	1.0	nan	NA
rna-XM_029829311.1	2.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003974828.3	2.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029829734.1	7.0	6.0	2.0	2.0	1.0	1.1666666666666667	-0.038461538461538436
rna-XM_029829732.1	7.0	6.0	1.0	3.0	0.5764705882352941	3.5	-0.28846153846153844
rna-XM_029829733.1	7.0	6.0	2.0	2.0	1.0	1.1666666666666667	-0.038461538461538436
rna-XM_029829731.1	7.0	6.0	1.0	3.0	0.5764705882352941	3.5	-0.28846153846153844
rna-XM_029829710.1	0.0	5.0	8.0	0.0	0.0007770007770007771	0.0	1.0
rna-XM_011615563.2	0.0	5.0	8.0	0.0	0.0007770007770007771	0.0	1.0
rna-XM_029829047.1	2.0	4.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_029829045.1	2.0	4.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_029829046.1	2.0	4.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_029829049.1	2.0	4.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_003974780.3	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029829050.1	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011615561.2	1.0	3.0	4.0	0.0	0.14285714285714285	0.0	0.75
rna-XM_011615562.2	1.0	3.0	4.0	0.0	0.14285714285714285	0.0	0.75
rna-XM_003974824.3	1.0	3.0	4.0	0.0	0.14285714285714285	0.0	0.75
rna-XM_003974823.3	5.0	1.0	1.0	0.0	1.0	0.0	0.16666666666666663
rna-XM_003974778.3	1.0	1.0	1.0	3.0	1.0	3.0	-0.25
rna-XM_029829114.1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
rna-XM_029829115.1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
rna-XM_011615555.2	1.0	1.0	1.0	1.0	1.0	1.0	0.0
rna-XM_011615557.2	1.0	1.0	1.0	1.0	1.0	1.0	0.0
rna-XM_003974777.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829775.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829545.1	1.0	1.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029829820.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003974819.2	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829706.1	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_029829546.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829547.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829813.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029829808.1	2.0	4.0	2.0	1.0	0.5238095238095238	0.25	0.3333333333333333
rna-XM_029829809.1	1.0	0.0	2.0	0.0	1.0	nan	0.0
rna-XM_029829810.1	1.0	0.0	2.0	0.0	1.0	nan	0.0
rna-XM_029829812.1	1.0	0.0	2.0	0.0	1.0	nan	0.0
rna-XM_003974817.3	1.0	4.0	0.0	2.0	1.0	inf	-0.2
rna-XM_029830365.1	2.0	10.0	1.0	0.0	0.23076923076923073	0.0	0.8333333333333334
