Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,sex,Library Name,dev_stage,BioSampleModel,Tissue,Isolate,geo_loc_name_country,geo_loc_name_country_continent,Breed,Strain,Ecotype,AGE,Cultivar,Specimen_voucher,geo_loc_name,lat_lon,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Collection_date,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,collected_by,geographic_location_(country_and/or_sea),tissue_type,geographic_location_(region_and_locality),Field_ID,run (run),common,sequencing_date (run),common_name,Sample_Name,health_state,date_received,FAMILY,material,Order,Project,provider_id,provider,Submission_description,Submission_identifier,Submission_title,tissue_storage,instrument_model (run),Sample_Type,Library,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,actual_read_length (run),Biomaterial_provider,External_Id,Id_Number,Submitter_Id,total_bases (run),environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Investigation_type,project_name,Sequencing_method,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,biotic_relationship,estimated_size,extrachrom_elements,breeding_history,store_cond,birth_location,Genotype,Isolation_source,Treatment,ArrayExpress-SPECIES,Label,Subject_ID,subsrc_note,Alias,AssemblyName,Description,ENA_CHECKLIST,Host,host_taxid,num_replicons,pathogenicity,ploidy,propagation,ref_biomaterial,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level
ERR4183408,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146755,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,24815305270,11763281711,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183409,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146756,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,33220891806,15992489811,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183410,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146757,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,30477574844,14427302130,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183411,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146758,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,,,,,,,,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183412,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146759,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,25144440574,11713793871,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183413,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146760,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,33783306104,16010070732,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183414,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146761,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,29855551786,14336313362,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183415,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146762,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,,,,,,,,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183416,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146763,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,24622065738,11644976000,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183417,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146764,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,33022876446,15872518031,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183418,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146765,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,27719833758,13198407351,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183419,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146766,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,25658683758,12183975141,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183420,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146767,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,30970935634,14882878586,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183421,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146768,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,32075109544,15332112683,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183422,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146769,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,27979647982,13037199395,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183423,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146770,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,25871133812,12057714643,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183424,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146771,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,31145304092,14692979798,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183425,WGS,PRJEB19437,SAMEA104387963,WELLCOME SANGER INSTITUTE,public,ERX4146772,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Geotrypetes seraphini,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387963,ERP021473,302,32192652776,15060108405,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:E1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,Gaboon caecilian,aGeoSer1,,2017-02-01T00:00:00Z,Dermophiidae,individual,Apoda,VGP,Gs,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183426,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146773,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,27440276284,12811191028,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183427,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146774,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,28167898172,12766730850,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183428,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146775,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,28388499206,13044597900,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183429,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146776,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,33915528650,15673413472,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183430,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146777,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,26993597446,12722198046,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183431,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146778,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,27960355618,12807355019,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183432,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146779,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,28146550094,13068086717,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183433,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146780,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,,,,,,,,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183434,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146781,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,26607181500,12483781297,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183435,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146782,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,27582340406,12538567413,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183436,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146783,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,27772863146,12822091946,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183437,WGS,PRJEB19437,SAMEA104387962,WELLCOME SANGER INSTITUTE,public,ERX4146784,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Microcaecilia unicolor,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387962,ERP021473,302,32873207058,15272713486,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:F1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,tiny Cayenne caecilian,aMicUni1,,2017-02-01T00:00:00Z,Siphonopidae,individual,Apoda,VGP,Mu,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
