BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar
PRJNA612146	SRR12601912	WGS	300	6926058600	SAMN14363207	2811539754	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085480	Illumina HiSeq 4000	129	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_S4	SRP280296	Model organism or animal	missing	muscle-129	Not applicable	missing	missing-129	Durban\, South Africa	Not applicable	Not applicable	Not applicable-129
PRJNA612146	SRR12601950	WGS	300	7507671900	SAMN14363238	3117521014	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085442	Illumina HiSeq 4000	160	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_14	SRP280296	Model organism or animal	missing	muscle-160	Not applicable	missing	missing-160	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-160
PRJNA612146	SRR12601965	WGS	300	6972527400	SAMN14363224	2890473907	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085427	Illumina HiSeq 4000	146	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_20	SRP280296	Model organism or animal	missing	muscle-146	Not applicable	missing	missing-146	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-146
PRJNA612146	SRR12601987	WGS	300	7565670900	SAMN14363301	3167423482	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085405	Illumina HiSeq 4000	223	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_15	SRP280296	Model organism or animal	missing	muscle-223	Not applicable	missing	missing-223	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-223
PRJNA612146	SRR12601852	WGS	300	5770971000	SAMN14363134	2167087325	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085540	Illumina HiSeq 4000	56	PAIRED	RANDOM	GENOMIC	Hippocampus_casscsio	ILLUMINA	2020-09-06T00:00:00Z	Hcc_6	SRP280296	Model organism or animal	missing	muscle-56	Not applicable	missing	missing-56	Bossasso\, Somalia	Not applicable	Not applicable	Not applicable-56
PRJNA612146	SRR12601869	WGS	300	10347969300	SAMN14363083	4004082333	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085703	Illumina HiSeq 4000	5	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_5	SRP280296	Model organism or animal	missing	muscle-5	Not applicable	missing	missing-5	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-5
PRJNA612146	SRR12601909	WGS	300	7736523900	SAMN14363209	3125869431	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085483	Illumina HiSeq 4000	131	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_1	SRP280296	Model organism or animal	missing	muscle-131	Not applicable	missing	missing-131	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-131
PRJNA612146	SRR12601696	WGS	300	8567379300	SAMN14363434	3304584664	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085696	Illumina HiSeq 4000	356	PAIRED	RANDOM	GENOMIC	Hippocampus_zosterae	ILLUMINA	2020-09-06T00:00:00Z	Hzt_20	SRP280296	Model organism or animal	missing	muscle-356	Not applicable	missing	missing-356	Tampa\, US	Not applicable	Not applicable	Not applicable-356
PRJNA612146	SRR12601972	WGS	300	8547181200	SAMN14363218	3383197073	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085420	Illumina HiSeq 4000	140	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_12	SRP280296	Model organism or animal	missing	muscle-140	Not applicable	missing	missing-140	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-140
PRJNA612146	SRR12601697	WGS	300	10731363000	SAMN14363433	4113670460	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085695	Illumina HiSeq 4000	355	PAIRED	RANDOM	GENOMIC	Hippocampus_zosterae	ILLUMINA	2020-09-06T00:00:00Z	Hzt_19	SRP280296	Model organism or animal	missing	muscle-355	Not applicable	missing	missing-355	Tampa\, US	Not applicable	Not applicable	Not applicable-355
PRJNA612146	SRR12601790	WGS	300	5602646700	SAMN14363381	2306329595	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085602	Illumina HiSeq 4000	303	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_6	SRP280296	Model organism or animal	missing	muscle-303	Not applicable	missing	missing-303	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-303
PRJNA612146	SRR12601895	WGS	300	7235271000	SAMN14363255	2942423133	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085497	Illumina HiSeq 4000	177	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_11	SRP280296	Model organism or animal	missing	muscle-177	Not applicable	missing	missing-177	Puerto Vallarta\, Jalisco\, Mexico	Not applicable	Not applicable	Not applicable-177
PRJNA612146	SRR12601971	WGS	300	7985538000	SAMN14363093	3106592193	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	sra,fastq	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX9085421	Illumina HiSeq 4000	15	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_S4	SRP280296	Model organism or animal	missing	muscle-15	Not applicable	missing	missing-15	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-15
PRJNA612146	SRR12602016	WGS	300	11313405300	SAMN14363080	4232078850	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX9085376	Illumina HiSeq 4000	2	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_2	SRP280296	Model organism or animal	missing	muscle-2	Not applicable	missing	missing-2	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-2
PRJNA612146	SRR12601675	WGS	300	9010483500	SAMN14363164	3567932650	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	sra,fastq	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX9085717	Illumina HiSeq 4000	86	PAIRED	RANDOM	GENOMIC	Hippocampus_capensis	ILLUMINA	2020-09-06T00:00:00Z	Hcp_S14	SRP280296	Model organism or animal	missing	muscle-86	Not applicable	missing	missing-86	Cape Town\, South Africa	Not applicable	Not applicable	Not applicable-86
PRJNA612146	SRR12601751	WGS	300	6834624000	SAMN14363352	2626562110	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX9085641	Illumina HiSeq 4000	274	PAIRED	RANDOM	GENOMIC	Hippocampus_reidi	ILLUMINA	2020-09-06T00:00:00Z	Hrd_9	SRP280296	Model organism or animal	missing	muscle-274	Not applicable	missing	missing-274	Fortaleza\, Brazil	Not applicable	Not applicable	Not applicable-274
PRJNA612146	SRR12601837	WGS	300	7062540900	SAMN14363148	2820533437	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	sra,fastq	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX9085555	Illumina HiSeq 4000	70	PAIRED	RANDOM	GENOMIC	Hippocampus_comes	ILLUMINA	2020-09-06T00:00:00Z	Hcm_7	SRP280296	Model organism or animal	missing	muscle-70	Not applicable	missing	missing-70	Banjarmasin\, Malaysia	Not applicable	Not applicable	Not applicable-70
PRJNA612146	SRR12601896	WGS	300	6380097900	SAMN14363254	2614685659	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public	SRX9085496	Illumina HiSeq 4000	176	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_9	SRP280296	Model organism or animal	missing	muscle-176	Not applicable	missing	missing-176	Puerto Vallarta\, Jalisco\, Mexico	Not applicable	Not applicable	Not applicable-176
PRJNA612146	SRR12601678	WGS	300	11906658900	SAMN14363161	4773800881	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	sra,fastq	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX9085714	Illumina HiSeq 4000	83	PAIRED	RANDOM	GENOMIC	Hippocampus_comes	ILLUMINA	2020-09-06T00:00:00Z	Hcm_20	SRP280296	Model organism or animal	missing	muscle-83	Not applicable	missing	missing-83	Banjarmasin\, Malaysia	Not applicable	Not applicable	Not applicable-83
PRJNA612146	SRR12601898	WGS	300	6237786000	SAMN14363252	2523986052	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	sra,fastq	ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public	SRX9085494	Illumina HiSeq 4000	174	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_7	SRP280296	Model organism or animal	missing	muscle-174	Not applicable	missing	missing-174	Puerto Vallarta\, Jalisco\, Mexico	Not applicable	Not applicable	Not applicable-174
PRJNA612146	SRR12601800	WGS	300	8354277600	SAMN14363340	3242368055	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085592	Illumina HiSeq 4000	262	PAIRED	RANDOM	GENOMIC	Hippocampus_mohnikei	ILLUMINA	2020-09-06T00:00:00Z	Hmh_24	SRP280296	Model organism or animal	missing	muscle-262	Not applicable	missing	missing-262	Xiamen\, China	Not applicable	Not applicable	Not applicable-262
PRJNA612146	SRR12601939	WGS	300	9106063800	SAMN14363182	3612169190	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085453	Illumina HiSeq 4000	104	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_15	SRP280296	Model organism or animal	missing	muscle-104	Not applicable	missing	missing-104	Palm Bay\, US	Not applicable	Not applicable	Not applicable-104
