BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	lat_lon	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	geographic_location_(country_and/or_sea)	tissue_type	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	Description	ENA_CHECKLIST
PRJEB5198	ERR407560	WGS	202	4827635168	SAMEA2338579	3643754180	MPI-EVB	public	sra,fastq	ena,gs,ncbi,s3	ena,gs.US,s3.us-east-1,ncbi.public	ERX373921	Illumina HiSeq 2000	NG-6005_STD.BS8	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338579	ERP004574	female	May-2010	Germany	Europe	54.156003 N 10.430144 E	ERS391872	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:48Z	public	ERS391872	BS8 Lake Three-spined stickleback	BS8	BS8 Three-spined stickleback caught during May 2010 in Grosser Ploener See at Schleswig-Holstein\, Germany (54°9'21.61N\,10°25'48.52E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high m...	ERC000011
PRJEB5198	ERR407133	WGS	192	189436032	SAMEA2338549	116997316	MPI-EVB	public	fastq,sra	s3,ena,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERX373494	Illumina HiSeq 2000	NG-5241_STD.BS22	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338549	ERP004574	male	May-2010	Germany	Europe	54.283867 N 9.948808 E	ERS391921	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:59Z	public	ERS391921	BS22 Lake Three-spined stickleback	BS22	BS22 Three-spined stickleback caught during May 2010 in Westensee at Schleswig-Holstein\, Germany (54°17'1.92N\,9°56'55.71E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular w...	ERC000011
PRJEB5198	ERR407188	WGS	192	90467904	SAMEA2338598	56049741	MPI-EVB	public	fastq,sra	ncbi,ena,gs,s3	gs.US,s3.us-east-1,ena,ncbi.public	ERX373549	Illumina HiSeq 2000	NG-5241_STD.BS2	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338598	ERP004574	female	May-2010	Germany	Europe	54.156003 N 10.430144 E	ERS391869	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:47Z	public	ERS391869	BS2 Lake Three-spined stickleback	BS2	BS2 Three-spined stickleback caught during May 2010 in Grosser Ploener See at Schleswig-Holstein\, Germany (54°9'21.61N\,10°25'48.52E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high m...	ERC000011
PRJEB5198	ERR407191	WGS	192	192373440	SAMEA1523620	128988828	MPI-EVB	public	fastq,sra	ena,s3,ncbi,gs	ncbi.public,ena,gs.US,s3.us-east-1	ERX373552	Illumina HiSeq 2000	NG-5241_STD.BS30	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA1523620	ERP004574	missing	NA	NA	NA	NA	ERS123921	2014-01-10	2018-11-16	NA	NA	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2012-10-01T17:06:41Z	2018-03-08T15:42:36Z	public	ERS123921	BS30 Marine Three-spined stickleback	BS30	BS30 Three-spined stickleback caught in September 2010 from Lemvig in Limfjord\, Denmark in the North Sea (56??36'9.19N\, 8??18'1.94E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high m...	NA
PRJEB5198	ERR407294	WGS	89	403165666	SAMEA2338558	242913017	MPI-EVB	public	fastq,sra	ena,s3,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERX373655	Illumina HiSeq 2000	NG-5353_4kb.BS44	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338558	ERP004574	male	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391893	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391893	BS44 Lake Three-spined stickleback	BS44	BS44 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407497	WGS	202	6196380300	SAMEA2338581	3960651327	MPI-EVB	public	sra,fastq	ena,gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1,ena	ERX373858	Illumina HiSeq 2000	NG-6005_STD.BS23	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338581	ERP004574	female	May-2010	Germany	Europe	54.263617 N 10.040131 E	ERS391868	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:47Z	public	ERS391868	BS23 River Three-spined stickleback	BS23	BS23 Three-spined stickleback caught during May 2010 in Eider at Schleswig-Holstein\, Germany (54°15'49.02N\,10°2'24.47E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular weig...	ERC000011
PRJEB5198	ERR407033	WGS	192	83891136	SAMEA2338557	51965595	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373394	Illumina HiSeq 2000	NG-5241_STD.BS10	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338557	ERP004574	female	May-2010	Germany	Europe	54.156003 N 10.430144 E	ERS391873	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:48Z	public	ERS391873	BS10 Lake Three-spined stickleback	BS10	BS10 Three-spined stickleback caught during May 2010 in Grosser Ploener See at Schleswig-Holstein\, Germany (54°9'21.61N\,10°25'48.52E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high ...	ERC000011
PRJEB5198	ERR407139	WGS	192	259190400	SAMEA2338581	166564936	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373500	Illumina HiSeq 2000	NG-5241_STD.BS23	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338581	ERP004574	female	May-2010	Germany	Europe	54.263617 N 10.040131 E	ERS391868	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:47Z	public	ERS391868	BS23 River Three-spined stickleback	BS23	BS23 Three-spined stickleback caught during May 2010 in Eider at Schleswig-Holstein\, Germany (54°15'49.02N\,10°2'24.47E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular weig...	ERC000011
PRJEB5198	ERR407202	WGS	192	98926464	SAMEA2338569	56657990	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373563	Illumina HiSeq 2000	NG-5241_STD.BS3	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338569	ERP004574	male	May-2010	Germany	Europe	54.204189 N 10.561639 E	ERS391882	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:48Z	public	ERS391882	BS3 River Three-spined stickleback	BS3	BS3 Three-spined stickleback caught during May 2010 in Malenter Au at Schleswig-Holstein\, Germany (54°12'15.08N\,10°33'41.90E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecula...	ERC000011
PRJEB5198	ERR407292	WGS	91	732130512	SAMEA2338558	460998419	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373653	Illumina HiSeq 2000	NG-5353_4kb.BS44	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338558	ERP004574	male	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391893	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391893	BS44 Lake Three-spined stickleback	BS44	BS44 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407335	WGS	91	809521094	SAMEA2338543	445478174	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373696	Illumina HiSeq 2000	NG-5353_4kb.BS61	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338543	ERP004574	female	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391914	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391914	BS61 River Three-spined stickleback	BS61	BS61 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407355	WGS	192	1088921088	SAMEA2338570	745497782	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373716	Illumina HiSeq 2000	NG-5353_STD.BS31b	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338570	ERP004574	female	Jun-2010	USA	North America	61.5691 N 149.76 W	ERS391887	2014-01-10	2018-11-16	USA	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391887	BS31b River Three-spined stickleback	BS31b	BS31b Three-spined stickleback caught during June 2010 in Meadow Creek at Alaska\, USA (61°34'8.76N\,-149°45'36.00W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular weight DNA.	ERC000011
PRJEB5198	ERR407299	WGS	89	618773612	SAMEA2338540	365035102	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373660	Illumina HiSeq 2000	NG-5353_4kb.BS46	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338540	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391894	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391894	BS46 Lake Three-spined stickleback	BS46	BS46 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407349	WGS	89	479775402	SAMEA2338596	282356409	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373710	Illumina HiSeq 2000	NG-5353_4kb.BS65	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338596	ERP004574	female	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391916	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391916	BS65 River Three-spined stickleback	BS65	BS65 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407528	WGS	202	5284508264	SAMEA2338585	3284023307	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373889	Illumina HiSeq 2000	NG-6005_STD.BS47	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338585	ERP004574	male	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391901	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391901	BS47 River Three-spined stickleback	BS47	BS47 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407040	WGS	192	485376000	SAMEA2338582	336959877	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373401	Illumina HiSeq 2000	NG-5241_STD.BS11	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338582	ERP004574	female	May-2010	Germany	Europe	54.204189 N 10.561639 E	ERS391886	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:48Z	public	ERS391886	BS11 River Three-spined stickleback	BS11	BS11 Three-spined stickleback caught during May 2010 in Malenter Au at Schleswig-Holstein\, Germany (54°12'15.08N\,10°33'41.90E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecul...	ERC000011
PRJEB5198	ERR407070	WGS	192	58149888	SAMEA2338595	35959648	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373431	Illumina HiSeq 2000	NG-5241_STD.BS15	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338595	ERP004574	female	May-2010	Germany	Europe	54.263617 N 10.040131 E	ERS391864	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:47Z	public	ERS391864	BS15 River Three-spined stickleback	BS15	BS15 Three-spined stickleback caught during May 2010 in Eider at Schleswig-Holstein\, Germany (54°15'49.02N\,10°2'24.47E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular weig...	ERC000011
PRJEB5198	ERR407167	WGS	192	218411328	SAMEA1523622	115013511	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373528	Illumina HiSeq 2000	NG-5241_STD.BS27	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA1523622	ERP004574	missing	NA	NA	NA	NA	ERS123918	2014-01-10	2018-11-16	NA	NA	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2012-10-01T17:06:41Z	2018-03-08T15:42:36Z	public	ERS123918	BS27 Marine Three-spined stickleback	BS27	BS27 Three-spined stickleback caught in September 2010 from Lemvig in Limfjord\, Denmark in the North Sea (56??36'9.19N\, 8??18'1.94E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high m...	NA
PRJEB5198	ERR407339	WGS	89	102110072	SAMEA2338551	59125169	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373700	Illumina HiSeq 2000	NG-5353_4kb.BS62	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338551	ERP004574	male	Sep-2010	Norway	Europe	60.244881 N 5.915387 E	ERS391908	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391908	BS62 Lake Three-spined stickleback	BS62	BS62 Three-spined stickleback caught during September 2010 in Skogseidvatn Lake at Fusa\, Norway (60°14'41.57N\,5°54'55.39E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular w...	ERC000011
PRJEB5198	ERR407381	WGS	192	1168456128	SAMEA2338578	861344357	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373742	Illumina HiSeq 2000	NG-5353_STD.BS36b	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338578	ERP004574	female	Jun-2010	USA	North America	61.5761 N 149.77375 W	ERS391877	2014-01-10	2018-11-16	USA	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:48Z	public	ERS391877	BS36b Lake Three-spined stickleback	BS36b	BS36b Three-spined stickleback caught during June 2010 in Long Lake at Alaska\, USA (61°34'33.96N\,-149°46'25.50W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular weight DNA.	ERC000011
PRJEB5198	ERR407208	WGS	192	149484480	SAMEA2338546	107820916	MPI-EVB	public	sra,fastq	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373569	Illumina HiSeq 2000	NG-5241_STD.BS4	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338546	ERP004574	male	May-2010	Germany	Europe	54.156003 N 10.430144 E	ERS391870	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:47Z	public	ERS391870	BS4 Lake Three-spined stickleback	BS4	BS4 Three-spined stickleback caught during May 2010 in Grosser Ploener See at Schleswig-Holstein\, Germany (54°9'21.61N\,10°25'48.52E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high m...	ERC000011
PRJEB5198	ERR407131	WGS	192	247752576	SAMEA2338549	172772369	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373492	Illumina HiSeq 2000	NG-5241_STD.BS22	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338549	ERP004574	male	May-2010	Germany	Europe	54.283867 N 9.948808 E	ERS391921	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:59Z	public	ERS391921	BS22 Lake Three-spined stickleback	BS22	BS22 Three-spined stickleback caught during May 2010 in Westensee at Schleswig-Holstein\, Germany (54°17'1.92N\,9°56'55.71E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular w...	ERC000011
PRJEB5198	ERR407323	WGS	101	1276667276	SAMEA2338576	705490778	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373684	Illumina HiSeq 2000	NG-5353_4kb.BS57	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338576	ERP004574	female	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391912	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391912	BS57 River Three-spined stickleback	BS57	BS57 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407480	WGS	192	2164166592	SAMEA2338542	1486829101	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373841	Illumina HiSeq 2000	NG-5353_STD.BS66	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338542	ERP004574	female	Sep-2010	Norway	Europe	60.244881 N 5.915387 E	ERS391910	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391910	BS66 Lake Three-spined stickleback	BS66	BS66 Three-spined stickleback caught during September 2010 in Skogseidvatn Lake at Fusa\, Norway (60°14'41.57N\,5°54'55.39E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular w...	ERC000011
PRJEB5198	ERR407008	WGS	35	2648242216	SAMEA2338565	1620386370	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373369	Illumina HiSeq 2000	NG-5241_4kb.BS16	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338565	ERP004574	male	May-2010	Germany	Europe	54.283867 N 9.948808 E	ERS391918	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391918	BS16 Lake Three-spined stickleback	BS16	BS16 Three-spined stickleback caught during May 2010 in Westensee at Schleswig-Holstein\, Germany (54°17'1.92N\,9°56'55.71E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular w...	ERC000011
PRJEB5198	ERR407223	WGS	192	402338496	SAMEA2338559	270402180	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373584	Illumina HiSeq 2000	NG-5241_STD.BS5	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338559	ERP004574	male	May-2010	Germany	Europe	54.204189 N 10.561639 E	ERS391883	2014-01-10	2018-11-16	Germany	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:48Z	public	ERS391883	BS5 River Three-spined stickleback	BS5	BS5 Three-spined stickleback caught during May 2010 in Malenter Au at Schleswig-Holstein\, Germany (54°12'15.08N\,10°33'41.90E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecula...	ERC000011
