Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,sex,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,sub_species,Isolate,BioSampleModel,strain,body_site,Label,pathovar,sample_name,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Age,common_name,BIOMATERIAL_PROVIDER,Cultivar,BREED,lat_lon,tissue,collected_by,Host,tissue_type,Isolation_source,geographic_location_(region_and_locality),Host_disease,geographic_location_(country_and/or_sea),project_name,Individual,passage_history,sample_type,host_description,host_disease_stage,host_tissue_sampled,host_health_state,host_scientific_name,COUNTRY,source_material_ID,actual_read_length (run),center_name (exp),env_biome,env_feature,env_material,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Investigation_type,isol_growth_condt,num_replicons,Run (run),sequencing_method,total_bases (run),ref_biomaterial,host-associated_environmental_package,serovar,dev_stage,env_broad_scale,env_local_scale,env_medium,estimated_size,human_gut_environmental_package,locus_tag_prefix,Genotype,Ecotype,ENA_duplicate,store_cond,AssemblyName,attribute_package,biotic_relationship,dangling_references (run),health_disease_stat,host_species,IFSAC+_Category,isolate_name_alias,lab_host,nat-host,ontological_term,pathogenicity,pathotype,ploidy,propagation,provider,samp_collect_device,samp_mat_process,sample_accession (run),sample_same_as,serotype,Source_code,source_type,specific_host,specimen_category,specimen_voucher,trophic_level,uFORGE_Sample_ID,Warwick_ST
ERR2900305,WGS,200,17560347600,PRJEB9057,SAMEA5089887,12236195652,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905214,Illumina HiSeq 2000,DNA_133,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089887,ERP010115,male,,,,,,,,,,,,IRL_Lm_H12,2018-11-15,2018-11-15,2018-11-16,2018-11-15,SAMEA5089887,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2018-11-15T17:03:12Z,2018-11-15T12:38:39Z,public,IRL_Lm_H12,,hooded crow,,,,54.313 N 5.629 W,,"Jochen Wolf\, Uppsala University\, Sweden (now Ludwig-Maximilians University Munich\, Germany) in co-operation with Jamie Dick from Queen's University\, Belfast\, Ireland and Chris Harrod Queen Mary University London\, U.K.",,blood,,"Ireland\, Lough Money Farm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900306,WGS,200,17682819400,PRJEB9057,SAMEA5089888,12279482127,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905215,Illumina HiSeq 2000,DNA_77,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089888,ERP010115,female,,,,,,,,,,,,IRL_Lm_H15,2018-11-15,2018-11-15,2018-11-16,2018-11-15,SAMEA5089888,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2018-11-15T17:03:12Z,2018-11-15T12:36:38Z,public,IRL_Lm_H15,,hooded crow,,,,54.313 N 5.629 W,,"Jochen Wolf\, Uppsala University\, Sweden (now Ludwig-Maximilians University Munich\, Germany) in co-operation with Jamie Dick from Queen's University\, Belfast\, Ireland and Chris Harrod Queen Mary University London\, U.K.",,blood,,"Ireland\, Lough Money Farm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900307,WGS,200,15577408800,PRJEB9057,SAMEA5089889,11254239023,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905216,Illumina HiSeq 2000,DNA_134,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089889,ERP010115,male,,,,,,,,,,,,IRL_Lm_H16,2018-11-15,2018-11-15,2018-11-22,2018-11-15,SAMEA5089889,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2018-11-15T17:03:12Z,2018-11-15T12:37:22Z,public,IRL_Lm_H16,,hooded crow,,,,54.313 N 5.629 W,,"Jochen Wolf\, Uppsala University\, Sweden (now Ludwig-Maximilians University Munich\, Germany) in co-operation with Jamie Dick from Queen's University\, Belfast\, Ireland and Chris Harrod Queen Mary University London\, U.K.",,blood,,"Ireland\, Lough Money Farm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900308,WGS,200,2704574800,PRJEB9057,SAMEA5089890,1973305986,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905217,Illumina HiSeq 2000,DNA_151,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089890,ERP010115,male,,,,,orientalis,,,,,,,RUS_Ya_O01,2018-11-15,2018-11-15,2018-11-16,2019-05-07,SAMEA5089890,LMU,"Ludwig-Maximilians-University of Munich\, Germany",2018-11-15T17:03:12Z,2019-05-07T14:32:27Z,public,RUS_Ya_O01,,South Asian carrion crow,,,,62.024 N 129.724 E,,"Alexey Kryukov\, Institute of Biology and Soil Science\, Vladivostok\, Russia",,,,"Russia\, Yakutsk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900309,WGS,200,2682303200,PRJEB9057,SAMEA5089890,1956990967,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905218,Illumina HiSeq 2000,DNA_152,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089890,ERP010115,male,,,,,orientalis,,,,,,,RUS_Ya_O01,2018-11-15,2018-11-15,2018-11-16,2019-05-07,SAMEA5089890,LMU,"Ludwig-Maximilians-University of Munich\, Germany",2018-11-15T17:03:12Z,2019-05-07T14:32:27Z,public,RUS_Ya_O01,,South Asian carrion crow,,,,62.024 N 129.724 E,,"Alexey Kryukov\, Institute of Biology and Soil Science\, Vladivostok\, Russia",,,,"Russia\, Yakutsk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900310,WGS,200,2759098200,PRJEB9057,SAMEA5089890,1995011166,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905219,Illumina HiSeq 2000,DNA_260,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089890,ERP010115,male,,,,,orientalis,,,,,,,RUS_Ya_O01,2018-11-15,2018-11-15,2018-11-16,2019-05-07,SAMEA5089890,LMU,"Ludwig-Maximilians-University of Munich\, Germany",2018-11-15T17:03:12Z,2019-05-07T14:32:27Z,public,RUS_Ya_O01,,South Asian carrion crow,,,,62.024 N 129.724 E,,"Alexey Kryukov\, Institute of Biology and Soil Science\, Vladivostok\, Russia",,,,"Russia\, Yakutsk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900311,WGS,200,2746338400,PRJEB9057,SAMEA5089890,1983612406,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905220,Illumina HiSeq 2000,DNA_261,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089890,ERP010115,male,,,,,orientalis,,,,,,,RUS_Ya_O01,2018-11-15,2018-11-15,2018-11-16,2019-05-07,SAMEA5089890,LMU,"Ludwig-Maximilians-University of Munich\, Germany",2018-11-15T17:03:12Z,2019-05-07T14:32:27Z,public,RUS_Ya_O01,,South Asian carrion crow,,,,62.024 N 129.724 E,,"Alexey Kryukov\, Institute of Biology and Soil Science\, Vladivostok\, Russia",,,,"Russia\, Yakutsk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900312,WGS,200,1789088600,PRJEB9057,SAMEA5089890,1284441814,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905221,Illumina HiSeq 2000,DNA_33,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089890,ERP010115,male,,,,,orientalis,,,,,,,RUS_Ya_O01,2018-11-15,2018-11-15,2018-11-16,2019-05-07,SAMEA5089890,LMU,"Ludwig-Maximilians-University of Munich\, Germany",2018-11-15T17:03:12Z,2019-05-07T14:32:27Z,public,RUS_Ya_O01,,South Asian carrion crow,,,,62.024 N 129.724 E,,"Alexey Kryukov\, Institute of Biology and Soil Science\, Vladivostok\, Russia",,,,"Russia\, Yakutsk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900313,WGS,199,3998063424,PRJEB9057,SAMEA5089891,3242495985,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905222,Illumina HiSeq 2000,DNA_318,PAIRED,RANDOM,GENOMIC,Corvus pectoralis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089891,ERP010115,female,,,,,,,,,,,,CHN_Gu_P01,2018-11-15,2018-11-15,2018-11-16,2018-11-15,SAMEA5089891,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2018-11-15T17:03:12Z,2018-11-15T12:44:40Z,public,CHN_Gu_P01,,collared crow,,,,22.758 N 108.314 E,,"Lei Fumin\, Chinese Academy of Sciences\, Beijing\, China",,,,"China\, Guangxi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900314,WGS,199,3198414326,PRJEB9057,SAMEA5089891,2584176117,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905223,Illumina HiSeq 2000,DNA_319,PAIRED,RANDOM,GENOMIC,Corvus pectoralis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089891,ERP010115,female,,,,,,,,,,,,CHN_Gu_P01,2018-11-15,2018-11-15,2018-11-16,2018-11-15,SAMEA5089891,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2018-11-15T17:03:12Z,2018-11-15T12:44:40Z,public,CHN_Gu_P01,,collared crow,,,,22.758 N 108.314 E,,"Lei Fumin\, Chinese Academy of Sciences\, Beijing\, China",,,,"China\, Guangxi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900315,WGS,199,3998181619,PRJEB9057,SAMEA5089891,3258824085,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2905224,Illumina HiSeq 2000,DNA_320,PAIRED,RANDOM,GENOMIC,Corvus pectoralis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089891,ERP010115,female,,,,,,,,,,,,CHN_Gu_P01,2018-11-15,2018-11-15,2018-11-16,2018-11-15,SAMEA5089891,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2018-11-15T17:03:12Z,2018-11-15T12:44:40Z,public,CHN_Gu_P01,,collared crow,,,,22.758 N 108.314 E,,"Lei Fumin\, Chinese Academy of Sciences\, Beijing\, China",,,,"China\, Guangxi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2900316,WGS,199,3198574032,PRJEB9057,SAMEA5089891,2573928644,UPPSALA UNIVERSITET,public,"fastq,sra","ena,gs,ncbi","ena,gs.US,ncbi.public",ERX2905225,Illumina HiSeq 2000,DNA_321,PAIRED,RANDOM,GENOMIC,Corvus pectoralis,ILLUMINA,2018-11-23T00:00:00Z,SAMEA5089891,ERP010115,female,,,,,,,,,,,,CHN_Gu_P01,2018-11-15,2018-11-15,2018-11-16,2018-11-15,SAMEA5089891,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2018-11-15T17:03:12Z,2018-11-15T12:44:40Z,public,CHN_Gu_P01,,collared crow,,,,22.758 N 108.314 E,,"Lei Fumin\, Chinese Academy of Sciences\, Beijing\, China",,,,"China\, Guangxi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7515980,WGS,286,44717308064,PRJNA448444,SAMN08910264,20193934397,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4386043,Illumina HiSeq 2500,,PAIRED,RANDOM,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,21-23-1,SRP139974,male,,,,,,21-23-1,Model organism or animal,Rota,,,,,,,,,,,,,,,,1 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ebi.ac.uk/ena/browser/view/SAMEA5818590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002423,Targeted-Capture,251,1782557038,PRJNA448444,SAMN08910204,672284812,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935161,Illumina HiSeq 2500,84477230,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,84477230,SRP139974,male,,,,,,Rota Corvus kubaryi 84477230,Model organism or animal,Rota,,,,,,,,,,,,,,,,0.1 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002426,Targeted-Capture,251,416466411,PRJNA448444,SAMN08910203,161845744,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935158,Illumina HiSeq 2500,84477227,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,84477227,SRP139974,female,,,,,,Rota Corvus kubaryi 84477227,Model organism or animal,Rota,,,,,,,,,,,,,,,,3.8 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002430,Targeted-Capture,251,1525220860,PRJNA448444,SAMN08910206,584625274,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935154,Illumina HiSeq 2500,84477232_HiSeq2,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,84477232,SRP139974,female,,,,,,Rota Corvus kubaryi 84477232,Model organism or animal,Rota,,,,,,,,,,,,,,,,0.3 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002432,Targeted-Capture,251,1512057277,PRJNA448444,SAMN08910224,590636064,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935152,Illumina HiSeq 2500,99403006,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,99403006,SRP139974,male,,,,,,Rota Corvus kubaryi 99403006,Model organism or animal,Rota,,,,,,,,,,,,,,,,4.3 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002433,Targeted-Capture,251,236965929,PRJNA448444,SAMN08910223,93282418,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935151,Illumina HiSeq 2500,99403005,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,99403005,SRP139974,male,,,,,,Rota Corvus kubaryi 99403005,Model organism or animal,Rota,,,,,,,,,,,,,,,,0.0 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002434,Targeted-Capture,251,1007217548,PRJNA448444,SAMN08910222,391484769,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935150,Illumina HiSeq 2500,99403004,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,99403004,SRP139974,male,,,,,,Rota Corvus kubaryi 99403004,Model organism or animal,Rota,,,,,,,,,,,,,,,,1.7 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002441,Targeted-Capture,290,138497031,PRJNA448444,SAMN08910193,99134399,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935143,Illumina MiSeq,213144_MiSeq,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,213144,SRP139974,missing,,,,,,Rota Corvus kubaryi 213144,Model organism or animal,Rota,,,,,,,,,,,,,,,,missing,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002442,Targeted-Capture,251,432231669,PRJNA448444,SAMN08910193,166012331,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935142,Illumina HiSeq 2500,213144_HiSeq2,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,213144,SRP139974,missing,,,,,,Rota Corvus kubaryi 213144,Model organism or animal,Rota,,,,,,,,,,,,,,,,missing,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002443,Targeted-Capture,287,183466639,PRJNA448444,SAMN08910191,126093516,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935141,Illumina MiSeq,901_MiSeq,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,901,SRP139974,missing,,,,,,Guam Corvus kubaryi 901,Model organism or animal,Guam,,,,,,,,,,,,,,,,missing,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002444,Targeted-Capture,251,1323380326,PRJNA448444,SAMN08910191,503676140,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935140,Illumina HiSeq 2500,901_HiSeq2,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,901,SRP139974,missing,,,,,,Guam Corvus kubaryi 901,Model organism or animal,Guam,,,,,,,,,,,,,,,,missing,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002447,Targeted-Capture,302,290097878,PRJNA448444,SAMN08910189,162142658,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935137,Illumina HiSeq 2500,281_B,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,281,SRP139974,missing,,,,,,Guam Corvus kubaryi 281,Model organism or animal,Guam,,,,,,,,,,,,,,,,missing,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002448,Targeted-Capture,293,226369852,PRJNA448444,SAMN08910188,145018397,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935136,Illumina MiSeq,279,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,279,SRP139974,missing,,,,,,Guam Corvus kubaryi 279,Model organism or animal,Guam,,,,,,,,,,,,,,,,missing,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002452,Targeted-Capture,302,355257700,PRJNA448444,SAMN08910270,195819726,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935132,Illumina HiSeq 2500,CROW-21,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,CROW-21,SRP139974,missing,,,,,,Rota Corvus kubaryi CROW-21,Model organism or animal,Rota,,,,,,,,,,,,,,,,missing,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002454,Targeted-Capture,298,184400648,PRJNA448444,SAMN08910220,120175954,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935130,Illumina MiSeq,84477255,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,84477255,SRP139974,female,,,,,,Rota Corvus kubaryi 84477255,Model organism or animal,Rota,,,,,,,,,,,,,,,,0.0 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002455,Targeted-Capture,302,428772956,PRJNA448444,SAMN08910221,235563873,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935129,Illumina HiSeq 2500,99403003,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,99403003,SRP139974,male,,,,,,Rota Corvus kubaryi 99403003,Model organism or animal,Rota,,,,,,,,,,,,,,,,0.1 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002458,Targeted-Capture,287,56806592,PRJNA448444,SAMN08910216,40019571,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935126,Illumina MiSeq,84477246_A,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,84477246,SRP139974,male,,,,,,Rota Corvus kubaryi 84477246,Model organism or animal,Rota,,,,,,,,,,,,,,,,1.5 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002460,Targeted-Capture,296,69007471,PRJNA448444,SAMN08910218,46651376,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935124,Illumina MiSeq,84477251,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,84477251,SRP139974,female,,,,,,Rota Corvus kubaryi 84477251,Model organism or animal,Rota,,,,,,,,,,,,,,,,3.1 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002467,Targeted-Capture,251,259093861,PRJNA448444,SAMN08910246,102475968,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935117,Illumina HiSeq 2500,99404750,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,99404750,SRP139974,male,,,,,,Rota Corvus kubaryi 99404750,Model organism or animal,Rota,,,,,,,,,,,,,,,,0.3 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002468,Targeted-Capture,302,228070702,PRJNA448444,SAMN08910242,125555034,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935116,Illumina HiSeq 2500,99404744_B,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,99404744,SRP139974,female,,,,,,Rota Corvus kubaryi 99404744,Model organism or animal,Rota,,,,,,,,,,,,,,,,0.5 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7002469,Targeted-Capture,251,795019735,PRJNA448444,SAMN08910241,307982572,SMITHSONIAN INSTITUTION,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3935115,Illumina HiSeq 2500,99404743,PAIRED,Hybrid Selection,GENOMIC,Corvus kubaryi,ILLUMINA,2019-03-19T00:00:00Z,99404743,SRP139974,male,,,,,,Rota Corvus kubaryi 99404743,Model organism or animal,Rota,,,,,,,,,,,,,,,,1.0 yr,,,,,,Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
