BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Collection_date	lat_lon	Strain	Breed	Cultivar	AssemblyName	use_species
PRJNA323589	SRR7208972	WGS	202	856225480	SAMN05930699	508048034	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117697	Illumina HiSeq 2500	SH-203	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-203	SRP092392	Model organism or animal	female	caudal fin	SH-203	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208974	WGS	202	1123369470	SAMN05930697	587735423	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117695	Illumina HiSeq 2500	SH-201	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-201	SRP092392	Model organism or animal	female	caudal fin	SH-201	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208976	WGS	202	301193918	SAMN05930672	336237081	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117882	Illumina HiSeq 2500	NYC-40	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-40	SRP092392	Model organism or animal	female	caudal fin	NYC-40	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208977	WGS	202	647068822	SAMN05930673	445389245	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117881	Illumina HiSeq 2500	NYC-41	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-41	SRP092392	Model organism or animal	male	caudal fin	NYC-41	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208979	WGS	202	718914768	SAMN05930480	472678278	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117879	Illumina HiSeq 2500	ER-38	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-38	SRP092392	Model organism or animal	female	caudal fin	ER-38	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208982	WGS	202	1147841366	SAMN05930475	595912475	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117876	Illumina HiSeq 2500	ER-32	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-32	SRP092392	Model organism or animal	female	caudal fin	ER-32	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208986	WGS	202	800341372	SAMN05930473	489620508	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117872	Illumina HiSeq 2500	ER-30	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-30	SRP092392	Model organism or animal	male	caudal fin	ER-30	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208988	WGS	202	823145354	SAMN05930676	491500406	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117870	Illumina HiSeq 2500	NYC-44	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-44	SRP092392	Model organism or animal	male	caudal fin	NYC-44	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208989	WGS	202	994359746	SAMN05930677	536292399	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117869	Illumina HiSeq 2500	NYC-45	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-45	SRP092392	Model organism or animal	male	caudal fin	NYC-45	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208990	WGS	202	891567602	SAMN05930649	510953444	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117868	Illumina HiSeq 2500	NYC-12	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-12	SRP092392	Model organism or animal	male	caudal fin	NYC-12	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208991	WGS	202	355093982	SAMN05930678	353067128	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117867	Illumina HiSeq 2500	NYC-46	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-46	SRP092392	Model organism or animal	male	caudal fin	NYC-46	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781608	WGS	199	6718733952	SAMN05930642	4082178196	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313654	Illumina HiSeq 2500	NBH-5	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-5	SRP092392	Model organism or animal	male	caudal fin	NBH-5	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781792	WGS	202	737002656	SAMN05930503	463486670	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313732	Illumina HiSeq 2500	F-10	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-10	SRP092392	Model organism or animal	male	caudal fin	F-10	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781378	WGS	202	1161171346	SAMN05930426	576273829	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313575	Illumina HiSeq 2500	BP-30	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-30	SRP092392	Model organism or animal	female	caudal fin	BP-30	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208984	WGS	202	1505475498	SAMN05930477	699418208	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117874	Illumina HiSeq 2500	ER-34	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-34	SRP092392	Model organism or animal	female	caudal fin	ER-34	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781518	WGS	202	113725596	SAMN05930530	279168061	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313618	Illumina HiSeq 2500	F-35	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-35	SRP092392	Model organism or animal	female	caudal fin	F-35	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781697	WGS	199	4726115572	SAMN05930389	2833221345	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313679	Illumina HiSeq 2500	BI-46	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-46	SRP092392	Model organism or animal	female	caudal fin	BI-46	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781397	WGS	202	522600058	SAMN05930529	400054266	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313580	Illumina HiSeq 2500	F-34	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-34	SRP092392	Model organism or animal	male	caudal fin	F-34	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781570	WGS	199	3207338792	SAMN05930600	2066570873	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313641	Illumina HiSeq 2500	NBH-11	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-11	SRP092392	Model organism or animal	female	caudal fin	NBH-11	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781748	WGS	199	12695596828	SAMN05930373	7035598913	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313711	Illumina HiSeq 2500	BI-2	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-2	SRP092392	Model organism or animal	male	caudal fin	BI-2	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781765	WGS	199	5567968348	SAMN05930622	3357625908	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313721	Illumina HiSeq 2500	NBH-32	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-32	SRP092392	Model organism or animal	female	caudal fin	NBH-32	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781756	WGS	199	5705010112	SAMN05930378	3277632509	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313716	Illumina HiSeq 2500	BI-35	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-35	SRP092392	Model organism or animal	female	caudal fin	BI-35	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781820	WGS	199	8634403516	SAMN05930634	5035792299	UNIVERSITY OF CALIFORNIA, DAVIS	public	sra,fasta,bam	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313746	Illumina HiSeq 2500	NBH-44	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-44	SRP092392	Model organism or animal	female	caudal fin	NBH-44	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781804	WGS	202	391731934	SAMN05930407	364177817	UNIVERSITY OF CALIFORNIA, DAVIS	public	fasta,sra,bam	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313738	Illumina HiSeq 2500	BP-13	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-13	SRP092392	Model organism or animal	male	caudal fin	BP-13	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208930	WGS	202	886244498	SAMN05930647	507276461	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117739	Illumina HiSeq 2500	NYC-10	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-10	SRP092392	Model organism or animal	female	caudal fin	NYC-10	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781731	WGS	202	1100709514	SAMN05930440	572843086	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313701	Illumina HiSeq 2500	BP-46	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-46	SRP092392	Model organism or animal	male	caudal fin	BP-46	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208816	WGS	202	1556958026	SAMN05930486	712755549	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117853	Illumina HiSeq 2500	ER-44	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-44	SRP092392	Model organism or animal	female	caudal fin	ER-44	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208955	WGS	202	1081112888	SAMN05930468	575883937	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117714	Illumina HiSeq 2500	ER-25	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-25	SRP092392	Model organism or animal	male	caudal fin	ER-25	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208964	WGS	202	150018330	SAMN05930463	292006656	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117705	Illumina HiSeq 2500	ER-20	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-20	SRP092392	Model organism or animal	male	caudal fin	ER-20	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208909	WGS	202	839702082	SAMN05930660	491810493	UNIVERSITY OF CALIFORNIA, DAVIS	public	fasta,bam,sra	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX4117760	Illumina HiSeq 2500	NYC-23	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-23	SRP092392	Model organism or animal	female	caudal fin	NYC-23	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781454	WGS	202	1157781584	SAMN05930516	591451943	UNIVERSITY OF CALIFORNIA, DAVIS	public	fasta,bam,sra	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	SRX2313598	Illumina HiSeq 2500	F-22	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-22	SRP092392	Model organism or animal	female	caudal fin	F-22	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781660	WGS	199	3581472676	SAMN05930382	2209475443	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX2313670	Illumina HiSeq 2500	BI-39	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-39	SRP092392	Model organism or animal	female	caudal fin	BI-39	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781773	WGS	199	7898590436	SAMN05930625	4544759151	UNIVERSITY OF CALIFORNIA, DAVIS	public	fasta,sra,bam	s3,gs,ncbi	gs.US,s3.us-east-1,ncbi.public	SRX2313726	Illumina HiSeq 2500	NBH-35	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-35	SRP092392	Model organism or animal	male	caudal fin	NBH-35	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208912	WGS	202	1109830016	SAMN05930654	573049006	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,sra,fasta	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	SRX4117757	Illumina HiSeq 2500	NYC-17	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-17	SRP092392	Model organism or animal	female	caudal fin	NYC-17	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208927	WGS	202	978808574	SAMN05930582	540254650	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117742	Illumina HiSeq 2500	KC-44	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-44	SRP092392	Model organism or animal	female	caudal fin	KC-44	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781646	WGS	202	1102651744	SAMN05930449	566085167	UNIVERSITY OF CALIFORNIA, DAVIS	public	fasta,sra,bam	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX2313666	Illumina HiSeq 2500	BP-5	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-5	SRP092392	Model organism or animal	female	caudal fin	BP-5	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208921	WGS	202	875332256	SAMN05930588	517185033	UNIVERSITY OF CALIFORNIA, DAVIS	public	fasta,bam,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX4117748	Illumina HiSeq 2500	KC-4	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-4	SRP092392	Model organism or animal	male	caudal fin	KC-4	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208980	WGS	202	782734042	SAMN05930481	485518473	UNIVERSITY OF CALIFORNIA, DAVIS	public	sra,fasta,bam	ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public	SRX4117878	Illumina HiSeq 2500	ER-39	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-39	SRP092392	Model organism or animal	female	caudal fin	ER-39	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208837	WGS	202	1013744878	SAMN05930651	541837398	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117832	Illumina HiSeq 2500	NYC-14	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-14	SRP092392	Model organism or animal	male	caudal fin	NYC-14	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208906	WGS	202	719621364	SAMN05930577	465798247	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117763	Illumina HiSeq 2500	KC-3	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-3	SRP092392	Model organism or animal	male	caudal fin	KC-3	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781484	WGS	202	1665850772	SAMN05930412	740581471	UNIVERSITY OF CALIFORNIA, DAVIS	public	sra,fasta,bam	s3,ncbi,gs	gs.US,s3.us-east-1,ncbi.public	SRX2313608	Illumina HiSeq 2500	BP-18	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-18	SRP092392	Model organism or animal	female	caudal fin	BP-18	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781472	WGS	202	1196085026	SAMN05930416	600381882	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313604	Illumina HiSeq 2500	BP-21	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-21	SRP092392	Model organism or animal	male	caudal fin	BP-21	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781755	WGS	199	6117449012	SAMN05930377	3535586153	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313715	Illumina HiSeq 2500	BI-34	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-34	SRP092392	Model organism or animal	female	caudal fin	BI-34	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
