BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	Ecotype	Biomaterial_provider	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	collected_by	lat_lon	Sample_Type	use_species
PRJNA668259	SRR12855008	WGS	302	3350638660	SAMN16492540	1102359650	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321661	Illumina NovaSeq 6000	AI112	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI112	SRP287931	Model organism or animal	missing	not applicable	AI112	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855009	WGS	302	3689634566	SAMN16492539	1193712148	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321660	Illumina NovaSeq 6000	AI111	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI111	SRP287931	Model organism or animal	missing	not applicable	AI111	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855010	WGS	302	5593711950	SAMN16492531	1804374975	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321659	Illumina NovaSeq 6000	AI103	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI103	SRP287931	Model organism or animal	missing	not applicable	AI103	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855011	WGS	302	3439466524	SAMN16492525	1110905003	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321658	Illumina NovaSeq 6000	AES4	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES4	SRP287931	Model organism or animal	missing	not applicable	AES4	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12855012	WGS	302	2617893946	SAMN16492522	854608283	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321657	Illumina NovaSeq 6000	AES29	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES29	SRP287931	Model organism or animal	missing	not applicable	AES29	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12855013	WGS	302	4785463914	SAMN16492517	1538549589	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321656	Illumina NovaSeq 6000	AES24	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES24	SRP287931	Model organism or animal	missing	not applicable	AES24	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12855014	WGS	302	4270871316	SAMN16492544	1375132760	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321655	Illumina NovaSeq 6000	AI116	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI116	SRP287931	Model organism or animal	missing	not applicable	AI116	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855015	WGS	302	3592623710	SAMN16492515	1158128240	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321654	Illumina NovaSeq 6000	AES22	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES22	SRP287931	Model organism or animal	missing	not applicable	AES22	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854664	WGS	302	3802631490	SAMN16492423	1223223288	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321512	Illumina NovaSeq 6000	AAF27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF27	SRP287931	Model organism or animal	missing	not applicable	AAF27	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854767	WGS	302	3952724886	SAMN16492419	1268577579	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321902	Illumina NovaSeq 6000	AAF23	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF23	SRP287931	Model organism or animal	missing	not applicable	AAF23	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854770	WGS	302	2609571430	SAMN16492406	825768355	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321899	Illumina NovaSeq 6000	AAF10	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF10	SRP287931	Model organism or animal	missing	not applicable	AAF10	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854887	WGS	302	3661134524	SAMN16492755	1195160603	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321782	Illumina NovaSeq 6000	AST10	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST10	SRP287931	Model organism or animal	missing	not applicable	AST10	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854916	WGS	302	3733352992	SAMN16492612	1211960707	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321753	Illumina NovaSeq 6000	ALI42	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI42	SRP287931	Model organism or animal	missing	not applicable	ALI42	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854967	WGS	302	6629476216	SAMN16492520	2120326005	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321702	Illumina NovaSeq 6000	AES27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES27	SRP287931	Model organism or animal	missing	not applicable	AES27	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12855001	WGS	302	4404995254	SAMN16492586	1418053089	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321668	Illumina NovaSeq 6000	ALI17	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI17	SRP287931	Model organism or animal	missing	not applicable	ALI17	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854571	WGS	302	3229048628	SAMN16492420	1043414450	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321605	Illumina NovaSeq 6000	AAF24	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF24	SRP287931	Model organism or animal	missing	not applicable	AAF24	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854633	WGS	302	2769771860	SAMN16492706	886598221	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321543	Illumina NovaSeq 6000	APM39	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM39	SRP287931	Model organism or animal	missing	not applicable	APM39	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854695	WGS	302	4358670266	SAMN16492503	1392605311	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321481	Illumina NovaSeq 6000	AES10	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES10	SRP287931	Model organism or animal	missing	not applicable	AES10	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854796	WGS	302	7241642598	SAMN16492762	2357401114	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321873	Illumina NovaSeq 6000	AST17	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST17	SRP287931	Model organism or animal	missing	not applicable	AST17	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854864	WGS	302	5161214730	SAMN16492508	1655480413	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321805	Illumina NovaSeq 6000	AES15	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES15	SRP287931	Model organism or animal	missing	not applicable	AES15	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854581	WGS	302	2493675910	SAMN16492842	810760942	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321595	Illumina NovaSeq 6000	ATU64	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU64	SRP287931	Model organism or animal	missing	not applicable	ATU64	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854848	WGS	302	4375427038	SAMN16492788	1427737634	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321821	Illumina NovaSeq 6000	ATU13	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU13	SRP287931	Model organism or animal	missing	not applicable	ATU13	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854526	WGS	302	3949232860	SAMN16492523	1270981041	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321971	Illumina NovaSeq 6000	AES30	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES30	SRP287931	Model organism or animal	missing	not applicable	AES30	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854577	WGS	302	3406604998	SAMN16492861	1117508444	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321599	Illumina NovaSeq 6000	SMS19	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS19	SRP287931	Model organism or animal	missing	not applicable	SMS19	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854824	WGS	302	2459786980	SAMN16492792	794132649	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321845	Illumina NovaSeq 6000	ATU17	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU17	SRP287931	Model organism or animal	missing	not applicable	ATU17	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854889	WGS	302	5284402040	SAMN16492749	1757127962	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321780	Illumina NovaSeq 6000	ASRI4	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI4	SRP287931	Model organism or animal	missing	not applicable	ASRI4	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854607	WGS	302	2297596672	SAMN16492576	759253398	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321569	Illumina NovaSeq 6000	AI148	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI148	SRP287931	Model organism or animal	missing	not applicable	AI148	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854714	WGS	302	2883437714	SAMN16492851	931565255	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321955	Illumina NovaSeq 6000	ATU9	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU9	SRP287931	Model organism or animal	missing	not applicable	ATU9	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854585	WGS	302	2147812222	SAMN16492824	691054175	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321591	Illumina NovaSeq 6000	ATU48	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU48	SRP287931	Model organism or animal	missing	not applicable	ATU48	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854687	WGS	302	2322717334	SAMN16492591	765577536	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321489	Illumina NovaSeq 6000	ALI22	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI22	SRP287931	Model organism or animal	missing	not applicable	ALI22	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854925	WGS	302	5018698816	SAMN16492846	1626738536	UPPSALA UNIVERSITY	public	sra,fastq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321744	Illumina NovaSeq 6000	ATU68	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU68	SRP287931	Model organism or animal	missing	not applicable	ATU68	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854968	WGS	302	2962262130	SAMN16492514	953962876	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321701	Illumina NovaSeq 6000	AES21	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES21	SRP287931	Model organism or animal	missing	not applicable	AES21	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854999	WGS	302	2753066730	SAMN16492604	880641870	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321670	Illumina NovaSeq 6000	ALI35	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI35	SRP287931	Model organism or animal	missing	not applicable	ALI35	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854552	WGS	302	2717549718	SAMN16492730	887164773	UPPSALA UNIVERSITY	public	fastq,sra	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX9321624	Illumina NovaSeq 6000	ASRI15	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI15	SRP287931	Model organism or animal	missing	not applicable	ASRI15	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854835	WGS	302	3435487070	SAMN16492897	1111434363	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX9321834	Illumina NovaSeq 6000	SMS7	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS7	SRP287931	Model organism or animal	missing	not applicable	SMS7	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854836	WGS	302	2727403676	SAMN16492888	882242687	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX9321833	Illumina NovaSeq 6000	SMS45	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS45	SRP287931	Model organism or animal	missing	not applicable	SMS45	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854851	WGS	302	3013204094	SAMN16492783	975584606	UPPSALA UNIVERSITY	public	sra,fastq	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX9321818	Illumina NovaSeq 6000	AST8	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST8	SRP287931	Model organism or animal	missing	not applicable	AST8	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854882	WGS	302	4092674102	SAMN16492430	1320916192	UPPSALA UNIVERSITY	public	sra,fastq	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX9321787	Illumina NovaSeq 6000	AAF34	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF34	SRP287931	Model organism or animal	missing	not applicable	AAF34	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854883	WGS	302	1721731596	SAMN16492427	549246829	UPPSALA UNIVERSITY	public	sra,fastq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US	SRX9321786	Illumina NovaSeq 6000	AAF31	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF31	SRP287931	Model organism or animal	missing	not applicable	AAF31	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854933	WGS	302	4453067614	SAMN16492770	1466230353	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX9321736	Illumina NovaSeq 6000	AST24	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST24	SRP287931	Model organism or animal	missing	not applicable	AST24	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854988	WGS	302	1761786158	SAMN16492683	562145747	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX9321681	Illumina NovaSeq 6000	APM16	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM16	SRP287931	Model organism or animal	missing	not applicable	APM16	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854654	WGS	302	1134367266	SAMN16492645	359061366	UPPSALA UNIVERSITY	public	fastq,sra	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX9321522	Illumina NovaSeq 6000	AMAR27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR27	SRP287931	Model organism or animal	missing	not applicable	AMAR27	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854722	WGS	302	4730321432	SAMN16492518	1504369139	UPPSALA UNIVERSITY	public	fastq,sra	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US	SRX9321947	Illumina NovaSeq 6000	AES25	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES25	SRP287931	Model organism or animal	missing	not applicable	AES25	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854831	WGS	302	9618383504	SAMN16492745	3155754709	UPPSALA UNIVERSITY	public	fastq,sra	ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public	SRX9321838	Illumina NovaSeq 6000	ASRI29	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI29	SRP287931	Model organism or animal	missing	not applicable	ASRI29	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854834	WGS	302	6159955910	SAMN16492446	1967416712	UPPSALA UNIVERSITY	public	sra,fastq	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX9321835	Illumina NovaSeq 6000	AAF49	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF49	SRP287931	Model organism or animal	missing	not applicable	AAF49	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854579	WGS	302	5660866180	SAMN16492853	1812767482	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321597	Illumina NovaSeq 6000	SMS11	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS11	SRP287931	Model organism or animal	missing	not applicable	SMS11	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854583	WGS	302	3373571634	SAMN16492840	1085843010	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321593	Illumina NovaSeq 6000	ATU62	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU62	SRP287931	Model organism or animal	missing	not applicable	ATU62	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854614	WGS	302	6271543400	SAMN16492554	2033432158	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321562	Illumina NovaSeq 6000	AI126	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI126	SRP287931	Model organism or animal	missing	not applicable	AI126	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854638	WGS	302	1894424256	SAMN16492691	601905094	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321538	Illumina NovaSeq 6000	APM24	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM24	SRP287931	Model organism or animal	missing	not applicable	APM24	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854715	WGS	302	3545276754	SAMN16492847	1138353992	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321954	Illumina NovaSeq 6000	ATU69	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU69	SRP287931	Model organism or animal	missing	not applicable	ATU69	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
