Sample,Total_Reads,Percent_mapped,Num_duplicates,Percent_properly_paired,Fraction_reads_pass_filter,NumReadsPassingFilters,File
SAMEA4799784 , 121322997 , 99.4 ,17374748.0, 96.18 , 0.9764007767657801 , 118974296,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799789 , 127734450 , 99.47 ,18909400.0, 96.02 , 0.9761881893037369 , 125253910,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799786 , 92431686 , 99.44 ,13746128.999999998, 96.24 , 0.9759309091403816 , 90671258,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799780 , 97595426 , 99.31 ,12724819.0, 95.7 , 0.9689821501296879 , 95812674,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799779 , 148047003 , 99.22 ,2594420.0, 93.1 , 0.5024847468430402 , 71449084,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799756 , 114918873 , 99.31 ,14326915.0, 96.29 , 0.9411957390798578 , 113082204,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799757 , 100061176 , 99.39 ,12050197.0, 96.88 , 0.9423189690520101 , 98443682,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799758 , 135475886 , 99.73 ,19168876.0, 97.51 , 0.9567007086128753 , 133184198,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799759 , 113944668 , 99.81 ,14760854.0, 97.63 , 0.9508556130560518 , 111975098,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799761 , 111185132 , 99.35 ,14625264.999999998, 96.83 , 0.9478226650352821 , 109392424,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799762 , 109593975 , 99.77 ,14550778.999999998, 97.44 , 0.951123144816784 , 107766734,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799763 , 142275657 , 99.61 ,18548144.0, 96.94 , 0.9553769068860072 , 139855600,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799764 , 105333793 , 99.46 ,13457134.000000002, 97.22 , 0.9597181170854838 , 103641948,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799765 , 108942710 , 99.5 ,15993158.0, 96.74 , 0.9571967456704376 , 107073056,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799766 , 98977913 , 99.55 ,12464699.0, 96.92 , 0.9505482588489612 , 97320874,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799768 , 101604873 , 99.65 ,13623262.0, 96.97 , 0.9493884840848413 , 99950074,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799770 , 120553962 , 99.8 ,17427230.0, 97.42 , 0.9484376172269179 , 118628612,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799771 , 109505888 , 99.43 ,14706142.0, 97.25 , 0.9597615658621765 , 107702032,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799772 , 139388785 , 99.61 ,20824254.0, 97.65 , 0.9639941024589223 , 137218844,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799774 , 133244404 , 99.59 ,20604563.0, 97.23 , 0.9558870819312135 , 131095434,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799776 , 150309845 , 99.7 ,25423016.0, 97.11 , 0.9550546752259164 , 147839058,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799777 , 128223446 , 99.83 ,23471337.0, 97.2 , 0.9600981517630762 , 125946964,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799778 , 112036062 , 99.79 ,16025876.0, 97.14 , 0.9372752870204558 , 110239230,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799767 , 113269815 , 99.18 ,16018245.000000002, 96.56 , 0.9556011341056063 , 111382720,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799760 , 109709909 , 99.65 ,13551296.0, 97.47 , 0.9456936322652247 , 107899524,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799769 , 115323377 , 99.53 ,15447450.000000002, 96.97 , 0.9564467157688437 , 113445264,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799775 , 133471979 , 99.6 ,20369829.0, 97.19 , 0.9584881871391014 , 131252194,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799773 , 130838586 , 99.8 ,23911001.0, 97.13 , 0.9583969831893191 , 128703796,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMN14785124 , 34288879 , 98.1 ,4997644.0, 92.67 , 0.9587861255106889 , 33849250,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785196 , 58452574 , 99.12 ,9058266.0, 94.89 , 0.9843250951050748 , 57650842,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785195 , 35899662 , 98.78 ,5241714.0, 94.08 , 0.9800301679582011 , 35319858,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785194 , 75879455 , 99.58 ,12778438.0, 96.35 , 0.9907133430797047 , 74651360,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785193 , 87309137 , 99.63 ,14190321.999999998, 95.57 , 0.9779742833884691 , 85935412,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785192 , 71103497 , 99.73 ,11724371.0, 96.53 , 0.9808561799458951 , 70072852,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785190 , 51687356 , 99.73 ,8200997.0, 95.41 , 0.9645037916994614 , 50874994,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785189 , 54039460 , 99.72 ,8498035.0, 95.36 , 0.9656183052335191 , 53173962,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785188 , 61536869 , 99.75 ,10403854.0, 96.17 , 0.9810949913362521 , 60633978,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785187 , 53784985 , 99.75 ,8906703.0, 95.36 , 0.9777588790909525 , 52787702,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785185 , 57003251 , 99.65 ,10112252.0, 94.67 , 0.9707107691140268 , 55927798,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785122 , 81226371 , 99.33 ,15937914.0, 95.56 , 0.9778509685837471 , 79829858,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785184 , 51829879 , 99.76 ,7906252.999999999, 95.25 , 0.9752256313544923 , 50967476,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785183 , 57668464 , 99.74 ,9198500.0, 95.61 , 0.9719186432462132 , 56686908,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785182 , 54543699 , 99.66 ,8775419.0, 95.23 , 0.9763903552799864 , 53587640,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785181 , 58582300 , 99.7 ,9517868.0, 95.45 , 0.9769448276079801 , 57556218,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785180 , 56866515 , 99.85 ,10424679.0, 96.54 , 0.9778159796636304 , 56052994,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785179 , 100397387 , 99.8 ,55441352.0, 96.43 , 0.9794209093818586 , 98871056,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785178 , 65619443 , 99.9 ,12185764.0, 96.95 , 0.9825083966551956 , 64660764,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785177 , 78717917 , 99.88 ,42911208.0, 96.4 , 0.9765451848350479 , 77613700,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785176 , 109321692 , 99.9 ,60457147.00000001, 97.17 , 0.9833087284924569 , 107732382,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785175 , 114240722 , 99.85 ,63033986.0, 96.25 , 0.973703679913753 , 112600780,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785121 , 51720804 , 99.73 ,9237981.0, 95.96 , 0.9841219779161873 , 50867470,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785173 , 94817823 , 99.79 ,51824899.00000001, 96.25 , 0.977174093618971 , 93359166,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785172 , 90961174 , 91.26 ,13698444.000000002, 62.3 , 0.9771949279750618 , 89876368,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785171 , 82633265 , 99.9 ,45192749.99999999, 96.37 , 0.9824771501378095 , 81373892,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785168 , 56904936 , 99.84 ,10799577.0, 96.25 , 0.981462960103941 , 56044660,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785166 , 41017530 , 99.92 ,7291708.0, 96.0 , 0.9780858610979407 , 40370758,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785165 , 54799546 , 99.89 ,9726464.0, 96.32 , 0.9795854706729064 , 53932042,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785164 , 32224721 , 99.82 ,5806129.0, 96.81 , 0.9861455327449764 , 31737526,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785163 , 44444225 , 13.99 ,1280058.0, 13.77 , 0.9801444027390415 , 44422234,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785162 , 38177721 , 33.97 ,2504776.0, 31.91 , 0.9753468824240323 , 37922784,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785160 , 67286400 , 73.25 ,10529109.0, 70.64 , 0.9852586198350893 , 66194358,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785159 , 69471241 , 87.37 ,12507753.0, 84.52 , 0.9858386877884672 , 68231398,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785157 , 52021315 , 39.16 ,3780791.0000000005, 37.33 , 0.9635215478814275 , 51635166,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785156 , 55153705 , 73.72 ,7917885.0, 69.94 , 0.9701913387636599 , 54282186,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785155 , 41656123 , 55.32 ,4925275.0, 50.96 , 0.9820312115087656 , 41020302,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785119 , 80183642 , 99.89 ,11565822.000000002, 95.15 , 0.9812596262573727 , 78954324,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785154 , 48071369 , 67.48 ,5951293.0, 64.21 , 0.9602224647949251 , 47412196,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785153 , 60472335 , 85.75 ,9920280.0, 81.0 , 0.9699523055221742 , 59277252,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785152 , 64029379 , 82.32 ,10659227.0, 77.97 , 0.9743086904493468 , 62782708,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785151 , 45759965 , 72.65 ,5989213.0, 68.75 , 0.9755195549236965 , 45010164,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785150 , 37322632 , 32.33 ,2451827.0, 30.32 , 0.9805816068564731 , 37088140,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785149 , 65039624 , 86.43 ,10869944.0, 82.4 , 0.9759103254245576 , 63736110,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785148 , 63909076 , 71.13 ,8472651.0, 67.68 , 0.9831756562256698 , 62912840,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785146 , 48843685 , 58.52 ,5021466.0, 56.37 , 0.971553327438636 , 48397212,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785118 , 103652370 , 99.84 ,13492531.0, 94.53 , 0.975884838595378 , 101943368,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785144 , 82284644 , 99.91 ,11266304.0, 95.26 , 0.9832080304748906 , 80982950,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785143 , 110622411 , 99.91 ,17448093.0, 95.36 , 0.9824850254119823 , 108941396,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785142 , 78638890 , 99.9 ,10192269.0, 95.15 , 0.9777681006044731 , 77409044,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785140 , 78487973 , 99.91 ,11410885.0, 95.03 , 0.9808057112562377 , 77245898,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785139 , 75341143 , 99.91 ,10921328.0, 94.79 , 0.9791139116542197 , 74084660,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785138 , 78901038 , 99.91 ,10943235.0, 95.27 , 0.9817852724948702 , 77686330,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785137 , 80275141 , 99.91 ,10617767.000000002, 94.93 , 0.9800885646533948 , 79039060,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785136 , 80988885 , 99.89 ,11495038.0, 95.24 , 0.9805526858767302 , 79736246,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785135 , 32235924 , 98.49 ,4541503.0, 93.54 , 0.9658878313700252 , 31858964,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785117 , 67005910 , 99.9 ,9276169.0, 95.16 , 0.9805548556999443 , 65983162,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785134 , 27173619 , 99.67 ,4590667.0, 95.47 , 0.9679015190786074 , 26779092,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785133 , 29879783 , 97.6 ,4395838.0, 92.67 , 0.965242241890497 , 29534652,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785132 , 53972489 , 98.96 ,8737108.0, 94.02 , 0.9660929394541513 , 53338082,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785131 , 37179177 , 98.33 ,5850585.0, 93.54 , 0.9697919189438218 , 36751702,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785129 , 36658200 , 97.75 ,5440727.0, 93.04 , 0.961955094912507 , 36237820,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785128 , 31694855 , 98.51 ,4558903.0, 93.11 , 0.9585712939679636 , 31293668,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785125 , 99132568 , 99.37 ,18707310.0, 96.41 , 0.9831994752535046 , 97763376,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785116 , 117186445 , 99.83 ,16450116.999999998, 95.15 , 0.9790828309729419 , 115439472,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785115 , 100795386 , 99.37 ,13320092.000000002, 94.56 , 0.9772658153036761 , 99292564,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785127 , 54241254 , 98.11 ,9189710.0, 92.83 , 0.966921915082006 , 53531756,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785158 , 58029886 , 88.22 ,10091348.0, 83.19 , 0.9701806975445694 , 56860556,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785147 , 74795165 , 91.27 ,13719083.0, 88.26 , 0.9875011070594713 , 73478802,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785167 , 62003848 , 99.34 ,12142007.0, 95.93 , 0.983296280995396 , 61050752,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785126 , 59294625 , 97.81 ,10119836.0, 92.8 , 0.975095132248574 , 58511500,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785170 , 96900786 , 99.91 ,52678523.00000001, 96.5 , 0.9789246399513798 , 95541970,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785161 , 29245571 , 29.89 ,1569492.0, 28.37 , 0.9749885690606145 , 29127842,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785191 , 51119607 , 99.73 ,7759715.0, 95.63 , 0.9649917507345355 , 50336112,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785169 , 35792331 , 99.89 ,6217488.0, 96.18 , 0.9827027277887972 , 35234710,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785174 , 82710425 , 99.76 ,45157139.0, 96.31 , 0.9735616421240522 , 81504028,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785186 , 53361960 , 99.71 ,7986491.000000001, 95.7 , 0.9896101571932405 , 52554714,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785145 , 82299378 , 99.88 ,12609502.0, 95.14 , 0.9797567920636067 , 81050314,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785141 , 66678561 , 99.91 ,9182948.0, 95.16 , 0.9817874029292698 , 65659004,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785120 , 69306061 , 99.56 ,12750369.0, 95.75 , 0.9767914740313545 , 68203988,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785123 , 92150587 , 99.54 ,16805566.0, 96.27 , 0.9783204913744663 , 90884604,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN14785130 , 42522975 , 96.85 ,6861391.0, 91.89 , 0.9681000587820509 , 42019808,sumstats/Larimichthys_crocea_GCF_000972845.2_bam_sumstats.txt
SAMN18104312 , 1685680128 , 99.14 ,243119283.00000003, 87.98 , 0.20796497888365006 , 368305330,sumstats/Larimichthys_polyactis_GCF_000972845.2_bam_sumstats.txt
SAMN12253800 , 506916783 , 84.82 ,175290316.0, 66.81 , 0.5859647625441109 , 311801058,sumstats/Mesembrinibis_cayennensis_GCF_000708225.1_bam_sumstats.txt
SAMN04419253 , 298420313 , 98.0 ,19606858.0, 90.62 , 0.18355771814135616 , 63698268,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMN04419260 , 296462545 , 98.05 ,17881978.0, 86.14 , 0.19746835957592404 , 67814806,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMN04419255 , 296483179 , 98.11 ,22433214.0, 89.81 , 0.18943322956556066 , 67685664,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMN04419257 , 284575877 , 98.02 ,24498137.0, 89.42 , 0.2039088268505155 , 70359476,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMN04419258 , 329033516 , 98.07 ,21669434.0, 89.1 , 0.26388469712315105 , 118907936,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMN04419256 , 307090339 , 97.48 ,20971272.0, 89.46 , 0.6121840498159661 , 220483736,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMN04419254 , 276430884 , 98.09 ,18323085.0, 89.25 , 0.6354967433316232 , 214064006,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMN04419259 , 292668668 , 98.04 ,16509089.0, 84.96 , 0.17812900265034126 , 61288650,sumstats/Nipponia_nippon_GCF_000708225.1_bam_sumstats.txt
SAMD00239084 , 327085487 , 69.64 ,21638574.0, 35.8 , 0.995630649339368 , 294608736,sumstats/Oryzias_celebensis_GCF_002234675.1_bam_sumstats.txt
SAMEA1317600 , 95988671 , 97.28 ,1315966.0, 90.13 , 0.9807286456376969 , 95304756,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317593 , 68824243 , 97.35 ,813971.0, 90.15 , 0.9807197663748036 , 68324616,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317608 , 88417874 , 97.07 ,1159115.0, 89.86 , 0.9813255163107037 , 87794882,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317601 , 90307774 , 96.46 ,1185941.0, 89.33 , 0.9752757761003943 , 89607956,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317615 , 87861792 , 97.26 ,1312818.0, 90.19 , 0.978895424010036 , 87219688,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317610 , 85361098 , 95.83 ,1465630.0, 71.86 , 0.9569998020345146 , 84801098,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317612 , 84162114 , 96.7 ,1092877.0, 66.95 , 0.9593651642737154 , 83589552,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317616 , 92787182 , 96.58 ,1719080.0, 79.05 , 0.9634151078194564 , 92121874,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317599 , 87807858 , 97.06 ,1454529.0, 75.03 , 0.9574395800993404 , 87200514,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317598 , 82600393 , 97.2 ,1158847.0, 90.01 , 0.9837580645552054 , 82022684,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317596 , 77685705 , 97.11 ,1183220.0, 89.9 , 0.9800304449955771 , 77138016,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317594 , 88275242 , 96.66 ,1671909.0, 77.17 , 0.9628037222438767 , 87664752,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317603 , 82300107 , 96.68 ,2707390.0, 81.85 , 0.9688249954242893 , 81728604,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317605 , 73215052 , 96.68 ,1141340.0, 76.39 , 0.959212957714485 , 72697952,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317614 , 84975501 , 97.07 ,1108354.0, 89.63 , 0.9737640335425904 , 84333878,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMEA1317604 , 72609293 , 97.19 ,1034034.0, 89.99 , 0.9800869932576921 , 72071044,sumstats/Oryzias_latipes_GCF_002234675.1_bam_sumstats.txt
SAMN03333188 , 54670682 , 96.26 ,2415388.0, 78.42 , 0.9693776831770887 , 54313902,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333190 , 61756499 , 96.81 ,2549719.0, 84.17 , 0.973615506280185 , 61395966,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333191 , 62889467 , 96.43 ,2914644.0, 82.97 , 0.9692547441108018 , 62501578,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333193 , 58740217 , 96.66 ,2584890.0, 85.22 , 0.9748106032026423 , 58398010,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333194 , 56228729 , 96.38 ,2262355.0, 80.5 , 0.9663473574997736 , 55921246,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333195 , 51772219 , 97.71 ,2935986.0, 93.23 , 0.9030551720148482 , 51454162,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333196 , 55795895 , 96.83 ,2198574.0, 90.45 , 0.9733531480632913 , 55453640,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333197 , 52921266 , 96.32 ,2389754.0, 81.22 , 0.9657376165213151 , 52572722,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333198 , 50611129 , 96.4 ,2084499.0, 82.57 , 0.9687812812740506 , 50293356,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333199 , 57929334 , 96.14 ,2663107.0, 82.3 , 0.9726223179070519 , 57515906,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333200 , 64908239 , 95.28 ,4506009.0, 78.4 , 0.9623146128818355 , 64315918,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333201 , 60645139 , 96.02 ,3513511.0, 81.79 , 0.9651473511740536 , 60175590,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
SAMN03333202 , 51220041 , 95.29 ,2950434.0, 75.62 , 0.9720070043926358 , 50785768,sumstats/Parus_major_GCF_001522545.3_bam_sumstats.txt
