Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioSampleModel,sex,Tissue,dev_stage,Isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Lat_Lon,Strain,BIOMATERIAL_PROVIDER,Age,SAMPLE_TYPE,Birth_date,birth_location,breeding_history,health_state,Isolation_Source,Ecotype,Collection_Date,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,bird_band_identification,samp_collect_device,sub_species,Specimen_voucher,BREED,actual_read_length (run),bioproject,run (run),total_bases (run),center_name (exp),Cultivar,estimated_size,num_replicons,ploidy,project_name,propagation,Sample_name
SRR14127769,WGS,300,6506159400,PRJNA323498,SAMN18196729,1957724141,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10497974,Illumina NovaSeq 6000,176,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,176_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 176; replicate 1,,,,,rustica-tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127770,WGS,300,5230380300,PRJNA323498,SAMN18196728,1568868995,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10497973,Illumina NovaSeq 6000,170,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,170_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 170; replicate 1,,,,,rustica-tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127771,WGS,300,6106710000,PRJNA323498,SAMN18196727,1813796380,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10497972,Illumina NovaSeq 6000,151,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,151_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 151; replicate 1,,,,,rustica-tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127772,WGS,300,9447630600,PRJNA323498,SAMN18196726,2804943774,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10497971,Illumina NovaSeq 6000,2071,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,2071_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 2071; replicate 1,,,,,rustica-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127773,WGS,300,6535218900,PRJNA323498,SAMN18196725,1930023812,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10497970,Illumina NovaSeq 6000,2067,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,2067_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 2067; replicate 1,,,,,rustica-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127774,WGS,300,9204267000,PRJNA323498,SAMN18196724,2735568366,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10497969,Illumina NovaSeq 6000,2065,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,2065_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 2065; replicate 1,,,,,rustica-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127775,WGS,300,8498191200,PRJNA323498,SAMN18196723,2495586048,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10497968,Illumina NovaSeq 6000,2061,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,2061_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 2061; replicate 1,,,,,rustica-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127776,WGS,300,9349520400,PRJNA323498,SAMN18196714,2746379720,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10497967,Illumina NovaSeq 6000,1712,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1712_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1712; replicate 1,,,,,rustica-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14127777,WGS,300,8209249800,PRJNA323498,SAMN18196713,2467856837,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10497966,Illumina NovaSeq 6000,1661,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1661_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1661; replicate 1,,,,,rustica-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129406,WGS,300,7709635200,PRJNA323498,SAMN18196804,2273894498,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10499581,Illumina NovaSeq 6000,x242036,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242036_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample x242036; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129407,WGS,300,8889962700,PRJNA323498,SAMN18196803,2639034503,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10499580,Illumina NovaSeq 6000,x242035,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242035_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample x242035; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129408,WGS,300,10727445000,PRJNA323498,SAMN18196802,3141062716,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10499579,Illumina NovaSeq 6000,x242025,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242025_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample x242025; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129409,WGS,300,8273773200,PRJNA323498,SAMN18196801,2474288929,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10499578,Illumina NovaSeq 6000,x242024,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242024_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample x242024; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129410,WGS,300,8842747200,PRJNA323498,SAMN18196800,2602322374,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10499577,Illumina NovaSeq 6000,x242008,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242008_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample x242008; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129411,WGS,300,8398837800,PRJNA323498,SAMN18196799,2472652027,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10499576,Illumina NovaSeq 6000,x242007,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242007_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample x242007; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129412,WGS,300,8972086200,PRJNA323498,SAMN18196798,2731740186,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10499575,Illumina NovaSeq 6000,x242006,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242006_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample x242006; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129413,WGS,300,19208317500,PRJNA323498,SAMN18196815,5982568657,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10499574,Illumina NovaSeq 6000,RS_5,PAIRED,RANDOM,GENOMIC,Hirundo smithii,ILLUMINA,2021-04-01T00:00:00Z,RS_5_WGS,SRP146254,Model organism or animal,not determined,liver,adult,WGS sample RS_5; replicate 1,,,,,,,,,,,,,,,,,,,,,,,LSUMZ B-39509,,,,,,,,,,,,,
SRR14129414,WGS,300,8515043700,PRJNA323498,SAMN18196797,2501653257,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10499573,Illumina NovaSeq 6000,x242002,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,x242002_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample x242002; replicate 1,,,,,transitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129415,WGS,300,6731954400,PRJNA323498,SAMN18196814,1976500525,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10499572,Illumina NovaSeq 6000,327,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,327_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 327; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129416,WGS,300,6812109900,PRJNA323498,SAMN18196813,2014457551,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10499571,Illumina NovaSeq 6000,326,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,326_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 326; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129417,WGS,300,7225849500,PRJNA323498,SAMN18196812,2128575017,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10499570,Illumina NovaSeq 6000,324,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,324_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 324; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129418,WGS,300,6263539800,PRJNA323498,SAMN18196811,1841332349,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10499569,Illumina NovaSeq 6000,319,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,319_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 319; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129419,WGS,300,7269579300,PRJNA323498,SAMN18196810,2134889993,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10499568,Illumina NovaSeq 6000,318,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,318_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 318; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129420,WGS,300,9377810700,PRJNA323498,SAMN18196809,2746511197,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10499567,Illumina NovaSeq 6000,316,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,316_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 316; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129421,WGS,300,9927999000,PRJNA323498,SAMN18196808,2925152592,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10499566,Illumina NovaSeq 6000,309,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,309_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 309; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129422,WGS,300,6935321700,PRJNA323498,SAMN18196807,2028299124,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10499565,Illumina NovaSeq 6000,307,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,307_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 307; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129423,WGS,300,6614574000,PRJNA323498,SAMN18196806,1957147168,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10499564,Illumina NovaSeq 6000,303,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,303_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 303; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129424,WGS,300,3356029200,PRJNA323498,SAMN18196805,990828270,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10499563,Illumina NovaSeq 6000,302,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,302_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 302; replicate 1,,,,,tytleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129425,WGS,300,8518000800,PRJNA323498,SAMN18196796,2535030372,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10499562,Illumina NovaSeq 6000,1512,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1512_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1512; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14129426,WGS,300,7870576200,PRJNA323498,SAMN18196795,2311747798,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10499561,Illumina NovaSeq 6000,1471,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1471_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1471; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131088,WGS,300,8668621800,PRJNA323498,SAMN18196763,2533942499,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10501228,Illumina NovaSeq 6000,1921,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1921_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1921; replicate 1,,,,,rustica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131089,WGS,300,8655995100,PRJNA323498,SAMN18196762,2551596657,UNIVERSITY OF COLORADO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10501227,Illumina NovaSeq 6000,1905,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1905_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1905; replicate 1,,,,,rustica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131090,WGS,300,9248548800,PRJNA323498,SAMN18196761,2719300551,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10501226,Illumina NovaSeq 6000,1648,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1648_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1648; replicate 1,,,,,rustica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131091,WGS,300,7638626100,PRJNA323498,SAMN18196760,2260285842,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10501225,Illumina NovaSeq 6000,1646,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1646_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1646; replicate 1,,,,,rustica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131092,WGS,300,5912800200,PRJNA323498,SAMN18196759,1782481144,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10501224,Illumina NovaSeq 6000,1550,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1550_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1550; replicate 1,,,,,rustica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131093,WGS,300,8496811200,PRJNA323498,SAMN18196794,2513363496,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10501223,Illumina NovaSeq 6000,1470,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1470_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1470; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131094,WGS,300,5715434700,PRJNA323498,SAMN18196758,1701601886,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10501222,Illumina NovaSeq 6000,1534,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1534_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1534; replicate 1,,,,,rustica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131095,WGS,300,6793933500,PRJNA323498,SAMN18196793,2017987418,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10501221,Illumina NovaSeq 6000,1457,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1457_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1457; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131096,WGS,300,9084996600,PRJNA323498,SAMN18196792,2687459994,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10501220,Illumina NovaSeq 6000,1433,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1433_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1433; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131097,WGS,300,8493752700,PRJNA323498,SAMN18196791,2507423256,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10501219,Illumina NovaSeq 6000,1425,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1425_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1425; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131098,WGS,300,8686830600,PRJNA323498,SAMN18196790,2567213384,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10501218,Illumina NovaSeq 6000,1424,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1424_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1424; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131099,WGS,300,7620672300,PRJNA323498,SAMN18196789,2250344731,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10501217,Illumina NovaSeq 6000,1411,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1411_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1411; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131100,WGS,300,7732892400,PRJNA323498,SAMN18196788,2298093027,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX10501216,Illumina NovaSeq 6000,1410,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1410_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1410; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131101,WGS,300,8621657700,PRJNA323498,SAMN18196787,2532576578,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10501215,Illumina NovaSeq 6000,1392,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1392_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1392; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131102,WGS,300,7290718200,PRJNA323498,SAMN18196786,2155658001,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10501214,Illumina NovaSeq 6000,1379,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1379_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1379; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131103,WGS,300,7876328700,PRJNA323498,SAMN18196785,2327603904,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10501213,Illumina NovaSeq 6000,1362,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1362_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1362; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131104,WGS,300,4097760600,PRJNA323498,SAMN18196784,1234836407,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10501212,Illumina NovaSeq 6000,1361,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1361_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1361; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131105,WGS,300,6875895000,PRJNA323498,SAMN18196757,2017399078,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10501211,Illumina NovaSeq 6000,1487,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1487_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1487; replicate 1,,,,,rustica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131106,WGS,300,8484102000,PRJNA323498,SAMN18196783,2525594739,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10501210,Illumina NovaSeq 6000,1350,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1350_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1350; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131107,WGS,300,7356243000,PRJNA323498,SAMN18196782,2357779000,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10501209,Illumina NovaSeq 6000,1343,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1343_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1343; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131108,WGS,300,11963026200,PRJNA323498,SAMN18196781,3554831773,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10501208,Illumina NovaSeq 6000,1341,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1341_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1341; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131109,WGS,300,7806558600,PRJNA323498,SAMN18196780,2319009202,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10501207,Illumina NovaSeq 6000,1332,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1332_WGS,SRP146254,Model organism or animal,female,blood,adult,WGS sample 1332; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131110,WGS,300,7474760400,PRJNA323498,SAMN18196779,2211088080,UNIVERSITY OF COLORADO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10501206,Illumina NovaSeq 6000,1331,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1331_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1331; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131111,WGS,300,5933940900,PRJNA323498,SAMN18196778,1759610514,UNIVERSITY OF COLORADO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10501205,Illumina NovaSeq 6000,1330,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1330_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1330; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14131112,WGS,300,6518082900,PRJNA323498,SAMN18196777,1923329253,UNIVERSITY OF COLORADO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10501204,Illumina NovaSeq 6000,1324,PAIRED,RANDOM,GENOMIC,Hirundo rustica,ILLUMINA,2021-04-01T00:00:00Z,1324_WGS,SRP146254,Model organism or animal,male,blood,adult,WGS sample 1324; replicate 1,,,,,tytleri-gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
